,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
AMCR,6.416227048873292e-05,0.018438665187259593,0.0,0.4028085735402809,-49.576273617885136,709,0.7938441017943462,-0.0002687056208161177,-0.002976644350416959,-0.027833156813251977,-0.04311413097744714,0.000357410260138857,5.2988208069656935,-0.023290781705411923
AMD,0.0023165901645727928,0.035515064441888365,0.000677522271461,0.5107169253510717,-65.44994295506856,182,1.5898921994090758,0.0016499302213634002,0.06187634965778845,-0.05290345436961275,-0.07560158275463637,0.0005964346813749789,0.5444725707639728,0.06460862197906439
AME,0.0006788124562995291,0.017530365958825855,0.001062291499966,0.5336289726533628,-42.85293664276975,347,1.0623158888275919,0.00023337128086671683,0.031931155263195767,-0.024424215999874738,-0.039689026705844566,0.0004380226172390513,0.4527225860374559,0.025721260072628885
AMGN,0.00030284116998059973,0.016040502998932348,0.0002034246433939,0.5070214338507022,-25.065786274681212,570,0.6838277806209894,1.6104377660193666e-05,0.011458091491595615,-0.02420923409688904,-0.03612149491652566,0.00032437634224647874,0.8496128068559515,-0.008447778301073424
AMP,0.0007486899482423874,0.02524396715066229,0.0014422510339873,0.5269770879526977,-54.47154454507858,710,1.54827194592604,9.948185229262277e-05,0.02494228919871849,-0.0357632376295388,-0.05734313638505982,0.0005839376261966646,0.8511639284055212,0.02066907127313465
AMT,0.0003859971260566608,0.018020616276583475,0.0007779766292022,0.5210643015521065,-39.46709826696452,229,0.8133276363199954,4.495956637730331e-05,0.014813561473806192,-0.02750911708872464,-0.03960627078282474,0.00036326046011745327,0.8413083649234115,-0.002297986423370442
AMZN,0.0007636558784369529,0.022626782971922593,0.0013085721135976,0.5328898743532889,-56.14526325328222,355,1.1157755226540904,0.0002957984684543927,0.02848872772542272,-0.03444844854664826,-0.05193954603993623,0.000454074609666597,0.6704214844864241,0.020334412109198684
ANET,0.0010433713126213572,0.02742101417801569,0.0013594700432986,0.5299334811529933,-52.20064856586214,527,1.2159488298988599,0.0005335100917239965,0.033708588879064805,-0.03880448274784124,-0.06411080162696746,0.0004841530268617821,0.7206562126591732,0.028194185561101995
ANSS,0.0007752462711527975,0.021888185719650823,0.001028587212289,0.5225424981522543,-51.283983941350606,183,1.2674945972452114,0.00024377132176203633,0.02997958170265592,-0.032834551958904716,-0.04788214690802167,0.000499630354480617,0.6179877181292488,0.02526457753009266
AON,0.0008046874578241649,0.016553720972654475,0.0011783866741612,0.5432372505543237,-38.72720371676165,287,0.7940399732912047,0.0004717374353653778,0.04141907670844351,-0.023468503187533258,-0.03705919366041038,0.0003574690732574532,0.3405367827919831,0.029862916431410386
AOS,0.00026816453380011944,0.01911408335094319,0.0005374199115169,0.5092387287509239,-48.77653025374421,795,0.8523702661417885,-8.92440461216268e-05,0.007801415951507931,-0.03154683855506356,-0.04209917989997523,0.00037498354823819997,1.3624030634085327,-0.009828840954935102
APA,0.0008130810582782289,0.044107772038173065,0.0012095831840484,0.5121951219512195,-91.84584169748918,920,1.5678694698525397,0.0001556554968973232,0.015734946635480904,-0.056278369049975956,-0.09493844884413372,0.0005898220530651272,2.392744898388361,0.009988681319620912
APD,0.0005301966166806543,0.017513967460787202,0.0009316191329005,0.5314116777531411,-30.967544632596976,266,0.9231365881021564,0.00014311491036909934,0.023475491692763216,-0.025512871971893215,-0.04077880770720325,0.00039623211248986963,0.5785383130844584,0.008992193490116611
APH,0.0005560155002794684,0.017209169020489017,0.0011350564796031,0.5328898743532889,-37.753897651871206,161,1.0654347852094288,0.00010926653600061732,0.02539157356822988,-0.027360865507801937,-0.0403904164919933,0.00043895910889677625,0.532638925042383,0.014450240449907654
APTV,0.0004950032067890366,0.028759120908464064,0.0005581320884222,0.5077605321507761,-67.40503338425246,601,1.4313873656728182,-0.00010519385076288674,0.013072568836092986,-0.03962677767045054,-0.06508430035955252,0.0005488414187813498,1.6708720753402064,0.0034322446090636607
ARE,7.447698713096316e-05,0.01739813775718062,0.0004659304011511,0.5218033998521804,-48.087849999358,182,0.8915109672482678,-0.00029934373544203934,-0.0025618047482271794,-0.02594258226342194,-0.04125912404349941,0.0003867360836148754,4.064278229804909,-0.02729796730987545
ATO,0.0003530715866904373,0.015704931320156962,0.000768720587535,0.5277161862527716,-33.233805918757284,535,0.6208062773334496,9.276042990573444e-05,0.014901304747665671,-0.021468965207602275,-0.03646242407092982,0.00030545326662595885,0.6985690071602902,-0.004655288389036671
ATVI,0.00037739439192898555,0.021643648412349583,0.0005472081581712,0.5099778270509978,-51.90070643491258,460,0.6630122759256366,9.938577827581018e-05,0.011936378190931858,-0.0327217866098755,-0.05149862170369501,0.0003181261998525044,1.2412678264852186,-0.0020734692083068645
AVB,0.00015904064965476268,0.018087519080717145,0.0007460397504339,0.5232815964523282,-46.911036987458665,357,0.8367396417443228,-0.00019181383107899156,0.002211084363127481,-0.025371774105923138,-0.04073745228418009,0.0003702902376689539,2.0570737557063894,-0.018221327275512924
AVGO,0.0009571526966339634,0.023042141639925084,0.001529607903568,0.5351071692535108,-48.78889525059687,349,1.2689587360388537,0.0004250638171381403,0.03637270748020058,-0.03481514741842774,-0.05240461142809488,0.0005000699823483405,0.5547080348010688,0.03403278432692575
AVY,0.0004842587835539218,0.019853434911683034,0.0002649834779564,0.5077605321507761,-43.7941619749148,434,1.0249194707753866,5.449835298178881e-05,0.018395364133759497,-0.027226607370886318,-0.04360722771789225,0.0004267938269083965,0.8139426504559116,0.0045670754499946235
AWK,0.0004808150070686723,0.01659054200390741,0.0009840263585938,0.532150776053215,-33.278618167427666,164,0.6907631558844611,0.00019117013275314713,0.021805640101200414,-0.024719728005444377,-0.03840460403291457,0.0003264587843292798,0.5724573483291966,0.004290524336395072
AXP,0.0005944399889316794,0.023414518707494936,0.0006161600670608,0.5129342202512934,-49.638499398919734,254,1.2827599623696377,5.656409773448429e-05,0.020303315896554743,-0.032427696950772716,-0.051048876862600234,0.0005042139909150953,0.9222792822012534,0.010819499993039284
AZO,0.0011119788907374955,0.018068128277988572,0.0010380599426458,0.5351071692535108,-42.142402343749865,198,0.7085656445049748,0.0008148692297797384,0.05495484957894123,-0.023716677735232276,-0.04239805371097379,0.0003318042270881172,0.29358224530083904,0.043794607687347914
BA,0.00022400400215329532,0.03127492822063377,-0.0003973699204713,0.48632668144863267,-78.43720140050334,82,1.4615852746259175,-0.00038885538324399894,0.0033559272259634106,-0.04347327171136439,-0.06951530735926027,0.0005579087574656375,4.366534194940076,-0.007804611887411074
BAC,0.00020786037530219533,0.022134292726902746,0.0003173668298697,0.5033259423503326,-49.270481949117595,418,1.2115784156743532,-0.00030016828103525737,0.004012450605509086,-0.03268324474081649,-0.049570560294169695,0.0004828407497095535,2.357000047786623,-0.01395072162611239
BAX,-0.0001755172919701605,0.017426055609888264,0.000880993380744,0.5254988913525499,-60.08072862257987,116,0.7087004198577784,-0.000472683465771417,-0.016903705440411382,-0.027157990829597838,-0.0449766526992857,0.000331844695246759,-1.7301281868600409,-0.03945130607291518
BBWI,0.0005398555032592254,0.03848613426843383,-0.0009915943325741,0.4759793052475979,-84.23315007491121,801,1.393864113943148,-4.4607626623619965e-05,0.01093401278695718,-0.05182803726751354,-0.08189408926997634,0.0005375745448896135,2.743664780641662,0.003549005258361233
BBY,0.0003497452504270928,0.024862888887576,0.0012461005033361,0.532150776053215,-54.45652284483955,325,1.151062897915997,-0.0001329085587055825,0.009278794287447163,-0.040097091740545356,-0.05908878203232512,0.0004646701308093423,1.7674671581131625,-0.0035687411096751334
BDX,0.000245738886233798,0.015522377577105773,0.0006011506282264,0.5225424981522543,-29.864684068866776,301,0.6074697147238411,-8.980097650607176e-06,0.008161846763284391,-0.0236738015182981,-0.03700831497277863,0.00030144877975061456,0.9804887184887775,-0.012223458158203583
BEN,-0.00014282735469322953,0.023309478305276875,0.0,0.4959349593495935,-66.63759270146726,2,1.1676343608673765,-0.0006324297673564897,-0.011234699048651145,-0.03546886697133102,-0.05307446028594778,0.0004696459411314296,-3.8041156753982013,-0.032500939944126644
BIIB,0.0003963290558565251,0.031393991821804364,-0.0001094726104095,0.49150036954915005,-54.77803835202537,720,0.8495418794500549,4.01064507524339e-05,0.008832309009404888,-0.0305669335836593,-0.054575095447579144,0.0003741342861219418,2.4867788721105266,-0.0007849299630427474
BIO,0.0005704481317014192,0.021653992862418366,0.0010009045985015,0.5262379896526238,-57.40823920263773,228,0.8646966404356713,0.00020787096236852176,0.02084606361153971,-0.03175179439643804,-0.04970691164925845,0.00037868471213817466,0.8219772856247906,0.008251976795786839
BK,-7.025178474854502e-07,0.019917204019333414,0.0006287475039126,0.5151515151515151,-52.94419610966094,948,1.0089020366230272,-0.00042374665548709073,-0.006012396959877719,-0.030879040995969657,-0.04682476961721012,0.0004219843713749592,-564.6760681848258,-0.028941259208082912
BKNG,0.0005892149418129879,0.02289478021082442,0.0010323392690554,0.5269770879526977,-47.770039104064196,707,1.1151373216312765,0.0001216251368025028,0.02053600508220116,-0.03421835355813212,-0.053483391670847806,0.0004538829810067617,0.8896090776128437,0.009822708554013944
BKR,0.00030709263612642315,0.028476197704764776,0.000391092256597,0.5055432372505543,-74.9193555581827,1046,1.1607387799657167,-0.00017961838077176258,0.006603585879983531,-0.04402730380758392,-0.06270800421065942,0.00046757544785464803,2.640551222423399,-0.0047042995823549025
BLK,0.0004054558363115252,0.020161133263129807,0.0008672818403037,0.5277161862527716,-45.33140012509952,654,1.228556443849275,-0.0001096919009945037,0.014205958242817758,-0.029097686655330638,-0.04622756981848284,0.00048793863684778186,1.0025044852021163,-0.0011704335384603803
BMY,0.00016627814002440527,0.015106668061631084,0.0001738838527514,0.5062823355506282,-37.996523084447006,870,0.5445270151167722,-6.204825160683298e-05,0.0031264684432131947,-0.02273802118258136,-0.036645545599519276,0.0002825493660220987,1.3724679617585884,-0.01738206486230606
BR,0.0005345523182577055,0.016928830048747828,0.0007992215110916,0.5232815964523282,-38.817890364958465,478,0.8734785106968619,0.00016829281050477338,0.024544206422629902,-0.026092715543538657,-0.039677650683330026,0.00038132158981282955,0.5361220539711994,0.0094073943449461
BRO,0.0008400414590484464,0.016400101086967194,0.0016297013221382,0.5543237250554324,-34.73510422003354,289,0.8845422061209645,0.0004691428175442702,0.04396276804499612,-0.02371041273937688,-0.039245840739071045,0.00038464361696596616,0.3201786206688056,0.037127866463110566
BSX,0.000729443528127338,0.018700873695401857,0.0011198037032891,0.5277161862527716,-43.49157637047443,392,0.9579091999508224,0.00032778126883936746,0.03263996747006543,-0.02819886197293766,-0.045317902457985705,0.0004066730688176345,0.479437630859784,0.022969064336605186
BWA,0.00016627530908706266,0.023229309206419597,0.0,0.49963045084996305,-65.92989191120094,1,1.0644566481624516,-0.0002800635111654002,0.002033107813055064,-0.0362451408227444,-0.053718874297914235,0.00043866540975693295,3.245225097882165,-0.01386378217750739
BXP,-0.0004776310695853242,0.021614509050294405,0.000152926174102,0.5011086474501109,-68.09707604516852,144,0.9938253013641067,-0.0008943533600737637,-0.027605470346078298,-0.03464772906123238,-0.04974693846085605,0.0004174573736593792,-0.9781336082069935,-0.052985052914805174
C,-5.6903085741666805e-05,0.024125662360707945,0.0,0.49667405764966743,-56.79404491832602,485,1.3022720485327077,-0.0006029606173407733,-0.0072930932282235066,-0.03328256997341444,-0.054224801847741706,0.0005100727639166412,-10.228752566869685,-0.028029428028757283
CAG,0.00013359517729271152,0.01827942570733892,0.0008365526711178,0.5232815964523282,-46.45608341863478,1134,0.40493619483051735,-3.6199190369118524e-05,0.0007958432873113644,-0.025843217610448478,-0.0441473398112544,0.00024063529684867322,2.501118760133209,-0.014878717043902197
CAH,0.0004395920010863555,0.020619026995069383,0.000651156490028,0.515890613451589,-45.50046767182315,1195,0.7931695596581582,0.00010700695299714592,0.015546047935015947,-0.029993525248725634,-0.04843899129393708,0.00035720771955847645,0.967133781262509,0.0011375299281532717
CAT,0.00044874320802853655,0.020806201752183433,0.000550745048502,0.5136733185513673,-46.251975655582896,706,1.0155921771885332,2.2893818101310233e-05,0.015846024801058116,-0.0330435714143084,-0.04879373793198124,0.0004239931783571628,0.9646898796628295,0.0018828328409047485
CB,0.00041164463930421505,0.01768259029001112,0.0007381576832323,0.5277161862527716,-43.0230472963388,381,0.8462594694899574,5.6798386155559454e-05,0.01654718089701393,-0.025043017514275276,-0.041904715072339144,0.000373148697256994,0.7595726252937358,-0.000562038912624032
CBOE,0.00024552780643642593,0.01798966702480155,0.0004947368349541,0.5129342202512934,-44.699623469698444,1313,0.6208490228736845,-1.4801274041113474e-05,0.007030713087375897,-0.0255679743553421,-0.04134584023077826,0.0003054661015640055,1.3180915203061887,-0.01039719507747549
CBRE,0.0006825790294228426,0.023140746364730312,0.0008031505929573,0.515890613451589,-53.571984554543086,207,1.2300079457189126,0.0001668226608182009,0.024352343761656844,-0.03360344238416662,-0.05305937539068582,0.0004883744703047712,0.7845159596678034,0.0160655982683049
CCI,0.0001906996714729951,0.017718170725432122,0.0010875428749703,0.5314116777531411,-46.608223620127774,205,0.7787671750519998,-0.000135846292389504,0.004043987019637919,-0.02658955497384312,-0.041162965698229984,0.00035288320492773723,1.6462197938291458,-0.015701381564664267
CDNS,0.0014647692732089887,0.022479544433790275,0.0015727592038037,0.5469327420546932,-32.116968290911565,158,1.2182306474381122,0.0009539512601771064,0.059864276081081934,-0.0363840462078872,-0.05070635963892938,0.00048483817405115475,0.3449894308908352,0.06710816319198487
CDW,0.0008929088520821549,0.02063734409263842,0.0013335202139832,0.5328898743532889,-44.99066938215351,278,1.1461212115927948,0.00041232714841978074,0.0374981019631582,-0.03159043290280123,-0.04795111498559053,0.00046318632132989865,0.47698034374372134,0.0343883541788297
CE,0.0002647201453128765,0.022694666093646797,0.0004884064573087,0.5121951219512195,-53.59133431576974,277,1.1945146548490908,-0.00023615348137732322,0.006418800156131726,-0.03417924709598458,-0.052863307942175926,0.0004777171201605461,1.9456315592958713,-0.009567659095197129
CF,0.0006795747008167992,0.027107901224909244,0.0010204315317947,0.5151515151515151,-62.29040515200464,748,1.0159839866035272,0.00025356102073050056,0.02067762742377547,-0.03885621130354952,-0.060118910455147154,0.00042411082453825967,1.0813208730934423,0.011139029544355564
CFG,2.566386614436012e-05,0.027537318424607084,0.0,0.49815225424981524,-67.99665753779614,824,1.3564974975641466,-0.0005431310150594799,-0.0033911708999163877,-0.04053877985585756,-0.0628388301931722,0.000526354702922394,29.547531995090665,-0.018661333740542803
CHD,0.0005938894953971025,0.015137128586517732,0.0009286110203834,0.5388026607538803,-32.14354212974712,323,0.4295820642265749,0.0004137608334365592,0.0313693494532651,-0.02076961810279068,-0.0365074712308125,0.0002480355590764272,0.3858169973044622,0.010936264574805381
CHRW,0.00025173146647426253,0.017840667313137264,0.0009912582551281,0.5351071692535108,-39.99800316705869,505,0.6490703804159201,-2.0431151285484745e-05,0.007437157203696052,-0.02653369113675286,-0.04226850253443358,0.00031393995342451865,1.2644005719109688,-0.010319140967270747
CHTR,0.00018919413339507746,0.01995756811432191,0.0005491799867762,0.516629711751663,-63.05160686285469,333,0.8040260733762701,-0.0001479431747916774,0.0035147826601739118,-0.02938014133503586,-0.04678249975176453,0.00036046753754672274,2.105268899675945,-0.013581654317331856
CI,0.00040164823742188966,0.021276699525244906,0.0005628356988203,0.515890613451589,-42.50729517426374,749,0.9383448020782881,8.189553432594971e-06,0.013282164277357192,-0.0305237096401991,-0.04986556306825692,0.00040079858850378423,1.1271005335249231,-0.0010330309544203436
CINF,0.0005074336430838288,0.021640722612929618,0.0010156659414386,0.5269770879526977,-58.657695765669814,397,1.0152198325272757,8.174038152229955e-05,0.017946998858723962,-0.028307508789838495,-0.05036032897869751,0.00042388137673685355,0.922920428301984,0.005267426506759948
CL,0.00013398674084822142,0.013468688140389764,0.0005031561701551,0.5232815964523282,-25.31612765404443,648,0.5353763965495574,-9.05026919900763e-05,0.0011091742302506127,-0.020082503263600678,-0.0315436235061935,0.000279801766582398,1.3539068050664052,-0.02198174506140811
CLX,0.00024388263397678446,0.01687090682379726,0.0010723423844873,0.5314116777531411,-48.4436792871403,300,0.3101662427254336,0.00011382638875609489,0.0073994253084890115,-0.0243453719456654,-0.04198656071698356,0.00021217931156289983,1.167067504627423,-0.009325180571171114
CMA,-0.0001380200639134467,0.029866911357203648,0.0004030362267444,0.5070214338507022,-74.51325753801102,8,1.3126438462412824,-0.0006884266086556755,-0.008607106368870085,-0.04161946375336833,-0.07076911245115604,0.0005131870392373142,-6.463063186077495,-0.02285566332496306
CMCSA,0.00016608331261877438,0.01798663016077324,0.0004584106640852,0.5144124168514412,-53.55465537623327,314,0.8730531282759224,-0.00019999782743055424,0.002615036454896078,-0.02771940419158846,-0.04318434846928948,0.00038119386287362357,1.9479311885056074,-0.018511684840258332
CME,0.0003271302088729803,0.01770229407248285,0.0007427023323525,0.524759793052476,-37.60229386067617,428,0.7677501781402067,5.203797542586075e-06,0.01175455502961128,-0.02412725377525336,-0.04054557568168286,0.0003495751996470363,0.9579403152899852,-0.006280051528526177
CMG,0.0017412404020045514,0.024168011915314862,0.0015064654295406,0.5402808573540281,-50.18311722816316,398,0.9452217751404653,0.0013448981247296318,0.06712148225684117,-0.03244336473569786,-0.05045528943254166,0.00040286349452010243,0.33544638595933196,0.06441612443099522
CMI,0.000313025861302081,0.018554640026551477,0.000513971072265,0.5114560236511456,-46.61818070845091,628,0.9213171635187376,-7.329293951820442e-05,0.01045443306778689,-0.028105843225979858,-0.04066794067674182,0.00039568580516329287,1.0998281901784115,-0.00770604282401699
CMS,0.00027796292264051974,0.014981738745936692,0.0008008176306466,0.5291943828529194,-29.55271871687892,530,0.5506398002932037,4.707337042513264e-05,0.010607267039414987,-0.0212684970042912,-0.035745482009244725,0.0002843848140852438,0.8074907750980074,-0.009850101028682223
CNC,0.0004460375347927715,0.022934540009402492,0.000499045151816,0.5114560236511456,-41.81645135928685,685,0.9157615770135362,6.204825479498523e-05,0.01425753102574092,-0.03379265920170154,-0.050802622990168605,0.000394017663686651,1.1792575386895623,0.0013822582158564006
CNP,0.00021060409586895403,0.019838309115671193,0.0007330846741815,0.5210643015521065,-61.46496646984305,786,0.8741299475706419,-0.0001559285667994121,0.004615135104887054,-0.0256815810856814,-0.04600623685202527,0.0003815171927194802,1.8687125098165709,-0.013025914828665762
COF,0.00035909249909176367,0.026812228223000785,0.0002106461919533,0.5070214338507022,-60.40651965908979,501,1.4200783643860375,-0.00023636256516124143,0.008952813546403536,-0.039501879867235815,-0.06132908721067401,0.0005454457351594293,2.0019788330320174,-0.003079611244217401
COO,0.0005861439733794762,0.018334144351287163,0.0011299730850207,0.5328898743532889,-45.457538417895535,182,0.9233422283382456,0.00019897603977014363,0.025476855935142907,-0.0259225778564303,-0.04146068035590654,0.0003962938588071605,0.573478299462466,0.012388073273361984
COP,0.0008330178345277386,0.02786716982525063,0.0001696068092247,0.5025868440502587,-71.62348197585335,823,1.1577867022759798,0.0003475446574942438,0.025620478145333095,-0.03895037003052556,-0.06149184694104104,0.0004666890458101638,0.9322479326143406,0.017872280662585567
COST,0.0008344196915629124,0.015172226651532691,0.0015480629750332,0.5469327420546932,-31.51385559807467,140,0.7294107387450148,0.0005285694447041587,0.047150104526221724,-0.021769194314018157,-0.03454111258257949,0.0003380632541510138,0.275876113535035,0.03431357410506565
CPB,0.00021981880961128019,0.016669074979580506,0.0005272991722318,0.5129342202512934,-32.36897734685604,684,0.2949078459166932,9.616058430273434e-05,0.006045397881232468,-0.022899521272079518,-0.03938947104728841,0.00020759776746132047,1.2640322325747793,-0.010622202680221838
CPRT,0.0012281457844615406,0.019634749654574277,0.0016736995491317,0.5513673318551368,-43.75119734038573,370,1.0395497860965741,0.000792250695712719,0.05648649384004428,-0.02713655454780704,-0.04476823041761912,0.0004311867808801819,0.31390686584234034,0.05895011245333766
CRL,0.0007127273530256164,0.02349142213866218,0.0011357100444111,0.5269770879526977,-60.192012371638405,178,1.163226781446488,0.00022497308871323966,0.02527219214203806,-0.03659237872112228,-0.05463483576507704,0.0004683225046163662,0.7742749197910936,0.01668447081031022
CRM,0.0008239932806103553,0.024426368548344173,0.0011201743149951,0.5328898743532889,-58.61723841509017,267,1.24004978624961,0.0003040262536727771,0.02886002723522009,-0.037635853574592856,-0.05427090732305599,0.0004913896714316723,0.7240926528157895,0.022414128809654422
CSCO,0.00032416624839558326,0.01811192261014964,0.0004854479949831,0.515890613451589,-42.807922137329,530,0.9893225717027734,-9.066799616029087e-05,0.011325061053044634,-0.026916385131571498,-0.04346031335697356,0.00041610536697221065,1.0119552614118459,-0.007790227744733457
CSX,0.0005809578984813228,0.018847878995373595,0.0003222454171307,0.5099778270509978,-40.80973486859227,366,1.054078556066721,0.00013897073068034878,0.024507281670637017,-0.0265712735546847,-0.04252154679594846,0.0004355492444596977,0.6114772577374054,0.013081598152077118
