,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
A,1.3373737573831879,1.3960367562060947,0.6846772629579976,0.2886878101042425,0.2886878101042425,0.4383631359952597,0.7386764716760772,0.3869709869520624,0.02950547280615296,1.3313733551391946,1.293556807948316,0.1402905469550242,0.15758060712809574,0.7940525907594761,0.5388900433379087,0.7914501492296094,0.3696449819192205,0.03748664454760003,0.5738049361317872,0.558068843864134,-0.1927398335909311,-0.21235741909166117,0.6204592761005401
AAL,0.22933942226389575,0.4432766534882309,-0.0875248497557044,-0.236582865272999,-0.236582865272999,0.9753589513386247,0.9496883068433533,0.9654635478265344,0.988031599528223,0.2028031781666114,0.2609210961345203,0.6053119978065301,0.48294754574380083,0.13956690902034938,1.5453074342586002,1.0505194826351894,1.940626056692972,1.5152522776773583,0.3072659271393777,0.1867410050082288,0.6829761193801046,0.5632915380565261,-0.09832867642429172
AAP,0.16376286467162673,0.35380380937976214,-0.12375984130290822,-0.5499368295204202,-0.5499368295204202,0.3433417632530962,0.4355540583005285,0.22883378037601573,-0.34521390460160023,-0.033026328169255686,0.008789156811855032,-0.2262981122848879,-0.18608164585070744,0.2975462115091041,0.6281515144942198,0.7559120719791701,0.5627970151077583,0.5072072385907602,0.07143697751436763,0.06920097262157952,0.42935888423237073,0.40524636339266085,0.4545851332101943
AAPL,0.09560628452182078,-0.08125862911615764,-0.15132316250927288,-0.2411079459809205,-0.2411079459809205,0.2353846655402695,-0.38399686734896415,0.5341115418361604,1.0778096907889694,-0.053681678261568465,-0.03319958550113976,-0.0613132868979647,-0.31846392291909903,-1.4627945876513055,0.6400854589010493,-0.353486522927136,-0.4835432317134217,-0.6665060691705672,0.6501929688834077,0.6104550802822714,0.3674229077293437,0.4731311276186568,-1.2041562956932637
ABBV,1.3617346230128478,1.465030484178656,1.399508702038509,0.9578630711710163,0.9578630711710163,0.08440933870275115,0.16657505646452533,-0.021517957733966916,-0.516371145424637,0.3555874468613035,0.43047368058855695,-0.1207460395762562,-0.02327361239130974,0.22984079615678063,0.34720888549569867,0.17981571444453687,0.08260074616817485,0.7423222921808559,-0.01826950948522013,-0.04830825774267514,0.795794019338365,0.7738054585212282,-0.09832867642429172
ABC,0.15607689584698062,-0.08591381773136536,-0.5642220112697156,-0.5499281100451057,-0.5499281100451057,0.28675968126745316,-0.0005011480056618249,0.4746657825948005,0.4689895714583302,-0.03908380911620905,0.0008388306513453923,0.2572303939212295,0.19399038178003689,-0.6277611316393165,0.8010056030413079,0.45132258834848454,0.6962015653894459,-0.05097955851694923,0.4746561774751158,0.41126009920553275,-0.273144822210708,-0.288995093559828,-0.18126574786946462
ABMD,1.997459774282026,1.0454649387829273,2.2062938168644086,1.5618373656389095,1.5618373656389095,2.4200939838914413,0.9863904543641201,2.5452915186187672,1.2085560308090655,0.7757005258308587,0.8150057719350152,1.4273533417077406,1.395400365448675,-1.8238901361970308,1.8908771412732661,0.38873777943661486,1.6289868951217696,1.504854168217943,1.6442310912534714,1.6094679867093895,1.8341971368888628,1.8071764542965998,-1.121219224248091
ABT,-0.6162321229072816,-0.46242547516690746,-0.6032651348682273,-0.5166204772976563,-0.5166204772976563,-0.6322014459823558,-0.4153186038171324,-0.6385724359018229,0.08671108304270052,-0.03467986446744685,0.00471199987142117,0.43108282163056044,0.4851160514630618,0.5006624575660744,-0.5686979408559679,-0.5499885745158015,-0.6732764717424149,-0.6042660805532102,-0.7612537281972376,-0.7287807156299838,-1.063691516100872,-1.0788375382425426,-0.23655712883291322
ACN,-0.3899265871836128,-0.19681723150590316,0.054064135586968404,-0.05094251099042521,-0.05094251099042521,-0.9365733544348338,-0.6640700758407785,-0.8852079206007615,-0.29054365625331763,0.3058178010602382,0.38743279108634676,-0.3345085063005866,-0.3253469820359094,0.6586417600548292,-1.1148904639607997,-0.8623329518292567,-0.8441299814845862,-0.9580312995919875,0.16779036616230114,0.16498434816642293,-1.2342423288158164,-1.2223273376699098,-0.04303729546084312
ADI,-0.5263402807452342,-0.3368712829973296,-0.5879708399931024,-0.7296821645297169,-0.7296821645297169,0.016028378122906823,0.025241130061285234,0.19320695338763436,0.32249846906601715,-0.4193014416760098,-0.40706128352971593,-0.31144822622539897,-0.43862177194669666,0.026724550099810285,-0.09931523681503718,-0.17488045496287358,-0.06048741482944643,-0.05045994171997679,-0.027760604385607117,-0.082618557727359,0.28371499654903,0.3120503381653668,-0.15362005738774032
