,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
A,-0.21372584002529185,-0.21221787881991427,-0.0038263189380150697,0.12941094339015424,0.12941094339015424,-0.2450833483868441,-0.2793373379952759,-0.16111206057113733,-0.32647438478412766,-0.7319733068774698,-0.6674601121715001,-0.3810884775278683,-0.3679302341813954,-0.22991579232570883,-0.1840349326600975,-0.3837561118763964,0.5158507004224198,1.0224116914698804,-0.6220786248781319,-0.6018065278664114,0.19823304294697602,0.08406021487684819,-0.620639884119111
AAL,1.4606204074402684,1.4598707319752322,0.13037070079480864,-0.060526163923551125,-0.060526163923551125,1.4275061879471207,1.4817648692278191,1.179979614153695,0.2691805894882907,0.826889711433163,0.9726353421158003,-0.25512885730929974,-0.35666472169638996,0.21481481424987653,1.2750403000231285,0.8865679261383074,1.276882905859247,0.25951297975994203,1.0939076182556584,1.200871724746449,0.5937322636148714,0.6152055455043296,-0.4388087511933738
AAP,0.4308152208337197,0.4314541028168125,-0.09242680990602073,-0.06256266410271395,-0.06256266410271395,0.49307048975233964,0.6111285910305332,0.2974296863190998,0.30166468470466196,0.21396693374402326,0.1448210626730537,-0.13722485161698264,-0.2273294704626447,0.5324795332324375,0.7320757181567648,1.1333448480679365,0.43211286139444444,0.5147037499086282,0.05448646528043454,0.13723798000262666,0.3902162240385574,0.3597032103830456,1.1067558786753917
AAPL,0.26441115087646627,0.26527440695841153,0.20069756992771604,0.05294548135577786,0.05294548135577786,-0.08282167534099269,-0.08457644265515661,0.02551839323581539,-0.2866000122168125,0.15764734241044392,0.1474080007820472,0.10512907605570128,0.18671319828300736,-0.03931696093617225,-0.46203243265590815,-0.4331275476562059,-0.5160537311215184,-0.9428442735874568,0.6823573571988161,0.7169594278218391,-1.0474916368232081,-1.0224853444995685,-0.0751464853418996
ABBV,0.5795490315884955,0.5799873655034704,1.4098777573414103,1.0496904388895487,1.0496904388895487,0.14559375631708385,0.25563156050467334,-0.030778819524254656,0.4117704624522687,-0.06947096378816413,-0.12600175650096915,0.07274186646291103,-0.008828037458250108,0.5324795332324375,0.09235176947509532,0.28952592955561496,-0.12775236409942473,0.0410281091782608,-0.0481060105162685,-0.021255736489921052,-0.44493583549685567,-0.49156581511733105,0.5612624798981803
ABC,0.3075565606882668,0.3083616408346798,-0.11718141885727758,-0.1730355973626124,-0.1730355973626124,0.5815966737393868,0.47546048770890414,0.706732087984543,0.04231065327333019,-0.5749498052858328,-0.5189293321534818,-0.5565283116064034,-0.6547466501386058,-0.4840475675117576,0.7887996881198848,0.4430112225694159,-0.0007936598911980716,0.3874283140640546,0.1399885941297388,0.15872500830923034,0.9576342142130063,0.9963067832018896,-0.5297243176562424
ABMD,2.454970635898114,2.4528802093534257,2.009493776772886,1.262916824758745,1.262916824758745,2.0219274572337524,2.0221937448825953,1.8132795745658574,1.0889232192776097,1.4466168667789499,1.548163173419047,0.8066123301764149,0.68874139131062,0.024215982860339946,2.4267537493467457,2.2997911614381814,2.4485957271682497,1.0949004186881186,0.8537800279848465,0.9126559529088288,1.2546214110840916,1.2291286111966142,0.2885157805095746
ABT,-0.6798829622845757,-0.677746449239947,-0.7260068944506656,-0.7222632109969601,-0.7222632109969601,-0.43880067349610974,-0.49066612277402605,-0.532506063024059,-0.48541097155865737,-0.8178383408781116,-0.7128892345805459,-1.0052778454098596,-1.055586286050859,-0.3569816799187332,-0.33909151426213646,-0.3873911013523658,-0.16364479887652145,0.8563231042346477,-1.0232500055717841,-0.9693598815209644,-0.08331300935683603,-0.20208885715304498,-0.2569776182676367
ACN,-0.7605289688946351,-0.7582837152701407,-0.447705457612639,-0.6493035889833629,-0.6493035889833629,-0.804379047152237,-1.024263196761975,-0.4805426187577342,-0.5822233748204124,-0.3043685029953801,-0.2701781846895946,-0.6252196562636032,-0.5930885215012395,-1.5641076120524648,-0.9352682679521668,-0.9411329168275276,-0.9970217417367081,-0.8118645979533966,-0.2139035272376824,-0.3216799732054661,-0.9704728955741099,-0.9553001749385742,-0.4388087511933738
ADI,0.3375586138022173,0.3383232401085716,-0.2980804277636508,-0.6302031393058374,-0.6302031393058374,0.5771925583848615,0.5983202894905542,0.42840632770349096,0.5275680879666379,-0.06455048001167668,-0.017391290734625975,1.0239122103002487,1.0676514332715636,0.08774892665685213,0.18752256665296127,0.5563584262745828,0.31872098354105965,0.4257946398062426,0.13256894831232355,0.21288191971373094,-0.7009380648006381,-0.8212296722114053,1.015840312212523
ADM,-0.8662391251989457,-0.8638513352707037,-0.8166187849034334,-0.8922482808962691,-0.8922482808962691,-0.6513519258948581,-0.6583478002253265,-0.7405183663241952,-0.5738347429238233,-0.7851175745646328,-0.748000536655583,-0.6436893305467827,-0.6163979199875225,-0.10284990473268443,-0.9867473583000361,-0.7916486422293237,-1.4391534150785419,-1.3134695998962296,-0.928225696268566,-0.9302737455762514,-1.1125969018758006,-1.0455757273817503,0.2885157805095746
ADP,-0.7492134162706131,-0.7469834201871373,-0.6803652784127928,-0.8574669855951808,-0.8574669855951808,-0.795448692930895,-0.7445882213484992,-0.5528126850565502,-0.036965368683580926,-0.5636768710158618,-0.4497580191420025,0.047129220091263156,0.06299899386177864,0.2783477580463887,-0.7484456489420104,-0.7602971918174806,-0.7823765813027885,-0.7747817467076403,0.22981503465863387,0.2747593708364521,1.0984276403397193,1.3008776125787196,-0.3478931847305053
ADSK,1.133475588141068,1.13316702462746,0.973764822756326,1.2276943038898962,1.2276943038898962,1.0351575424682777,0.9771738538815414,1.1946477395990716,0.4810433859259117,3.493559756205541,3.6925756222598487,-0.11818191398257406,-0.24583488013989713,-0.22991579232570883,1.2849422378378055,0.8947558236803499,1.4023033149381237,1.4234643734086008,0.5874372075573098,0.6123612954764759,1.5291932901824992,1.4865875725253659,-0.4388087511933738
