,DB,HC,Sil,hom,clust_model,emb_model
0,1.6298098714055862,96.2111209209316,0.10993281823117863,0.14072973339179962,KMeans,ts2vec
0,1.9818859397216586,90.35333205972043,0.08021103182712244,0.12965540727746885,Agg,ts2vec
0,2.0229052800443625,37.97623083910166,0.08495632880473447,0.0542166327888231,KMeans,takens_one_BC_2
0,2.174263569866391,33.0090937646612,0.048641708910742196,0.04803656549136397,Agg,takens_one_BC_2
0,1.4990285369907708,50.71018395148254,0.15876327421166117,0.0555193262548541,KMeans,takens_one_PL_2
0,1.6498443024961404,44.59688959837878,0.13676363740270073,0.05818887542946754,Agg,takens_one_PL_2
0,1.1523337831406444,194.3083517686126,0.32204855532421917,0.04955812608979418,KMeans,transformer_embds_sum_23
0,1.1818303779331663,184.91634703854376,0.3103811784720578,0.049626303154903,Agg,transformer_embds_sum_23
0,1.199505979602092,181.16428029375186,0.3103737206467498,0.043212589064543616,KMeans,transformer_embds3
0,1.2517475808312593,173.8763524122678,0.2933596727979613,0.040356870456237114,Agg,transformer_embds3
0,2.9728901058639905,25.088841898790218,0.06356042113446185,0.10823456368901754,KMeans,transformer_embds2
0,2.7655957912033666,24.05937182531194,0.04848591656427266,0.1269128330633607,Agg,transformer_embds2
0,1.8559074045154056,67.14334478710643,0.10186309327608774,0.11606262553860175,KMeans,takens_mult_PI_0_sigma=0.0005
0,2.181266163660719,61.80934729162322,0.07181412036038522,0.10223032253041428,Agg,takens_mult_PI_0_sigma=0.0005
0,1.6687402062950456,48.430038982403964,0.173945363491414,0.04747912941674275,KMeans,takens_mult_PL_2
0,1.8813883958279818,42.02677210959432,0.09299552805518987,0.04675639964045875,Agg,takens_mult_PL_2
0,2.223337609693793,35.830549052245416,0.07113974717696966,0.046801382322413404,KMeans,takens_one_BC_1
0,2.415704738746176,30.35631064216555,0.031164810444780613,0.054286264216436,Agg,takens_one_BC_1
0,1.053342689803442,133.29217721391296,0.2267191801956845,0.1813541825343329,KMeans,table_finance_features
0,1.0740958807776462,117.80098384218759,0.2124581302371713,0.18002480633862386,Agg,table_finance_features
0,2.50472295085787,24.256720449550087,0.06865041614790816,0.09806622452471249,KMeans,takens_mult_PI_1_sigma=0.0005
0,2.4885635827023274,22.06577939484878,0.08321596567654234,0.08975931341379804,Agg,takens_mult_PI_1_sigma=0.0005
0,1.31126859999793,253.11054542669737,0.1827242165760349,0.17414329256823824,KMeans,signal2vec_embds
0,1.283907729353479,238.5759001988039,0.1860390956498851,0.15095404827168749,Agg,signal2vec_embds
0,2.5707625819655715,25.239257562259272,0.019300258522693542,0.19563813000387606,KMeans,autoencoder_mlp
0,2.9909595306565624,23.715823218483063,-0.002665713416130738,0.2243835898786858,Agg,autoencoder_mlp
0,2.1123365965043424,34.154994504097715,0.05325269892012727,0.07593975132369635,KMeans,takens_mult_PL_1
0,2.207877135972583,29.93812904674043,0.04624304774182148,0.08332924844140376,Agg,takens_mult_PL_1
0,2.3800446657459164,37.672611260250925,0.06895630721365663,0.2800048753491834,KMeans,tsfresh
0,2.2786781238306495,34.9312105553545,0.06349573358720383,0.2505171858923526,Agg,tsfresh
0,1.1059423551122232,243.60063725577623,0.23293206854697984,0.08219919168125994,KMeans,takens_one_BC_0
0,1.1963748436991954,218.7718902330916,0.23099664960939587,0.0789854684600791,Agg,takens_one_BC_0
0,3.8491249472835394,3.820621757135681,-0.059043018838151294,0.18819552260411673,KMeans,pca
0,1.4616066356665782,4.464092778529629,-0.07371592894747162,0.11218705608851968,Agg,pca
0,2.2130787835801433,66.33491161238379,0.11503035392562952,0.11573934156956876,KMeans,takens_one_PI_0_sigma=0.0005
0,2.2748076548324,62.057220494951146,0.08195428294080372,0.11560971866220651,Agg,takens_one_PI_0_sigma=0.0005
0,2.0263306369520255,28.347534023875117,0.07571258145654924,0.24718169947004465,KMeans,autoencoder_conv
0,2.3019329074892547,24.70505458847477,0.05471797517095167,0.24247337745344066,Agg,autoencoder_conv
0,1.3572319050896708,182.798103904982,0.19939700726804208,0.0698767394392941,KMeans,takens_mult_BC_0
0,1.361216543525334,169.47104373859716,0.17169323819664828,0.06133332588575555,Agg,takens_mult_BC_0
