,DB,HC,Sil,hom,clust_model,emb_model
0,0.45760680492464123,10.709993906571857,0.24021127088931063,0.02777897651677419,Agg,takens_mult_BC_2
0,2.080710954401348,31.243351708429934,0.07058796191405599,0.08616143187954256,KMeans,takens_one_PL_1
0,0.4346407115399104,5.298668180371963,0.26809007399952955,0.024984990190724414,Agg,takens_one_PL_1
0,0.8877791821072305,298.79162615298105,0.27976835392799215,0.16005352426891967,KMeans,autoencoder_lstm
0,0.4465512684301459,8.451082281882238,-0.019163326540570503,0.02994856462687514,Agg,autoencoder_lstm
0,2.379674207875785,12.205344226411203,0.05008266883222056,0.3321024578667322,KMeans,transformer_embds_sum_all
0,0.44662792313827687,5.373163398739518,0.301471601880734,0.024361800721463267,Agg,transformer_embds_sum_all
0,1.0546981960989241,124.1210111516164,0.23066628272765735,0.3747499300395648,KMeans,tnse
0,0.5906884593908741,8.575238945115627,-0.32590331569414527,0.0285134166198644,Agg,tnse
0,2.1050103089177976,38.69942151929013,0.07518252578540215,0.07774625272226449,KMeans,takens_mult_BC_1
0,0.5017519276899072,4.9275001776108365,0.2221717965507535,0.030582455084995953,Agg,takens_mult_BC_1
0,3.731503097076794,0.08150640818458806,-0.7514480747473006,0.024262454279980982,MSTcorr,MSTcorr
0,7.42978897597885,3.861955604148298,-0.3626519236085223,0.03539624192058386,KShape,KShape
0,1.2725138199075734,524.9731253787434,0.2504557837905357,0.07036966474553388,TimeSeriesKMeans,TimeSeriesKMeans
0,3.7449437798804626,10.966540734814357,-0.013595955682291447,1.0,sectors,sectors
