,AVG_returns,Risk,Beta,Alpha,Sharpe,VaR,Drawdown,Recovery,clust_model,emb_model
port,0.0012194373303244673,0.02227257358018182,0.5810381450357749,0.0009539088676060745,0.0494838915908083,-0.0367497464073,-54.760333767017165,245.0,KMeans,tsfresh
port,0.0010591991879693808,0.026636607881321248,0.4385873549427547,0.0008300103920529967,0.0353609392881978,-0.04395040300418006,-65.57358464683058,205.0,Agg,tsfresh
port,0.0007128414474301108,0.0200597987316585,0.6440286786173506,0.0004312438916548072,0.029688121080486234,-0.03309866790723653,-39.96985390908336,338.0,KMeans,pca
port,0.0007026191408380322,0.022138565945770405,0.5689553052362106,0.0004401730504395928,0.026438723648015163,-0.03652863381052117,-44.60680813758485,240.0,Agg,pca
port,0.0011121810499766878,0.020534224208490146,0.686822203652231,0.0008196667246977859,0.04844971624157555,-0.03388146994400874,-34.49791010661972,203.0,KMeans,topo_features
port,0.0007461219280928147,0.01899039258573555,0.7323058573886864,0.00044200457259806474,0.03311243890401173,-0.031334147766463656,-38.49935752759851,143.0,Agg,topo_features
port,0.001037573597208049,0.02271747450841249,0.5947926223198411,0.0007685363219291054,0.04050933932083056,-0.03748383293888061,-50.264276855689516,233.0,KMeans,autoencoder_conv
port,0.0013891568325789122,0.022041799707832394,0.5726227509643658,0.001125775164668487,0.05770187260582534,-0.03636896951792345,-41.62846838788505,104.0,Agg,autoencoder_conv
port,0.0010981977199696752,0.021074174939873742,0.6230835735068296,0.0008219433296506836,0.04654483551236492,-0.03477238865079167,-42.53329008355718,136.0,KMeans,umap
port,0.0009919150911947721,0.022130786371406277,0.6004696793643257,0.0007214295799230492,0.03952012200028963,-0.03651579751282035,-48.50138891640303,215.0,Agg,umap
port,0.00044491130322858513,0.022380868044830894,0.5619893115676757,0.000184242260810674,0.014637841067554154,-0.036928432273970975,-41.07792050033887,397.0,KMeans,fastica
port,0.0004661990222671814,0.022218584611860687,0.5925160350833196,0.00019774251190759617,0.0157028593192424,-0.03666066460957013,-47.75888249747796,240.0,Agg,fastica
port,0.0015552737973212488,0.022602797440521898,0.5938589745303234,0.0012864746986755086,0.06361912003462157,-0.03729461577686113,-35.45994847257027,142.0,KMeans,transformer_embds1
port,0.0014925584450447237,0.021881837621112406,0.6233144690858314,0.0012162451525013114,0.06284914251823978,-0.036105032074835466,-35.75605627339748,143.0,Agg,transformer_embds1
port,0.001346098158934009,0.022334541224584607,0.5983917233059544,0.00107614274111239,0.05501767118220329,-0.0368519930205646,-40.248259663604536,142.0,KMeans,autoencoder_lstm
port,0.0014446114627373729,0.02176979743890483,0.6318366377290001,0.0011661241368402595,0.060970146949134704,-0.035920165774192964,-43.133679073927226,142.0,Agg,autoencoder_lstm
port,0.0009678335225379745,0.021723993762744084,0.6306772801127606,0.0006896419525959597,0.039151631969355255,-0.03584458970852773,-42.70859609467528,201.0,KMeans,transformer_embds_sum_all
port,0.0005226971792327144,0.024329063559662096,0.5530112732502607,0.0002643184640272918,0.016662929274039673,-0.04014295487344246,-49.378997979448656,229.0,Agg,transformer_embds_sum_all
port,0.0011543987022296447,0.02029227927283717,0.6982551827902117,0.000858967786230837,0.051107860997331625,-0.03348226080018133,-42.65516002335512,196.0,KMeans,tnse
port,0.0009294426214745983,0.020484760265035266,0.6978868371392932,0.0006341056716672986,0.03964600498773526,-0.03379985443730819,-41.695678653350434,174.0,Agg,tnse
port,0.0004971975721054056,0.015432478170499165,0.8101963312065789,0.00017321009961274723,0.024616516807855548,-0.025463588981323622,-28.280808603594345,196.0,KMeans,PersImage_1
port,0.0003675489497198738,0.01572793460531303,0.8112746068991353,4.328640553851078e-05,0.015910877185418216,-0.0259510920987665,-31.648254043501733,210.0,Agg,PersImage_1
