,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
A,0.34436293861153683,0.3443629386115371,0.15679994276442585,0.05505943154640672,0.05505943154640672,0.33650942438509107,0.33349763349251865,0.1718292129690193,-0.09106377421578185,-0.17230205203349316,-0.2550010712414928,0.41832422863496144,0.5058966124800086,-0.12869013631383236,0.4780145591223612,0.32267747145284775,0.7354773874518467,1.6303445535818533,0.1330685562874873,0.19303759471780607,-0.31631113945182604,-0.5589069011342659,-0.3528226611600187
AAL,2.5066700128303507,2.506670012830351,1.204900528167384,0.6987127415255957,0.6987127415255957,2.4947922899355905,2.6627114776442675,2.2074480206952183,1.605021180004365,2.88471887488713,2.6637821480888073,4.325654821298651,4.683131203231495,0.23911675788141587,3.6292992232014267,2.8453438694100193,3.7702429249285987,3.362783513231125,3.266702368262582,3.337526172024538,4.975084747747991,5.01776653938675,-0.8339444718327709
AAP,0.48929470038247275,0.48929470038247275,1.7160278855561124,1.5078395932134796,1.5078395932134796,-0.32239292363157956,-0.31852299910157944,-0.2634838511926303,-0.5111736235500552,-0.06250131243391573,0.0078118210621169245,-0.6981424238961823,-0.7015773557870494,0.018432621364266925,-0.03421515425126829,-0.2289597596188526,-0.13165826759177568,0.030166306689872947,0.25952053571252054,0.24546881643511367,-0.7886579427195927,-0.8686887674112973,-0.5452713854291196
AAPL,0.7298300578379795,0.7298300578379796,0.634131900528315,0.6809657878123065,0.6809657878123065,0.9533658462116923,0.8808396769152115,0.6580377175385868,0.9367703010431737,1.2895070160875188,1.2822218097894424,0.5766963625786211,0.4688055833400722,-0.4964970305090806,0.7919721657956822,0.283565269853541,0.8463933682183267,0.14745986946364167,0.5499459429246552,0.49379309185420606,1.0895681748953163,1.1755321880286287,-1.0263931961018717
ABC,-0.9052304115512187,-0.9052304115512185,-0.6906198525801277,-0.6790419339222352,-0.6790419339222352,-0.7946789061314822,-0.8938439383525014,-0.9348755205004159,-1.07555239494418,-0.8151766058455892,-0.8295943034869192,-0.9688709563725318,-0.894838887103802,-0.6436197881871799,-0.6513128428821837,-0.642718148419751,-0.47510070345500177,-0.575811929128116,-0.6102832237073436,-0.5524923155384748,-0.48902982208984874,-0.4613218613966774,-0.06414957475636741
ABMD,2.5973054802955797,2.5973054802955797,3.1544709548088705,3.483275931589303,3.483275931589303,2.0882224085872427,1.8684089561929504,1.8027788012999497,0.6398146730999837,2.7424268493362844,2.8389547475671946,0.15390690562270423,0.04122283430897409,-1.011426682382428,2.015612123126932,1.8192708733403593,2.460946875210303,1.9295827241724557,0.9926886397461183,1.0854438808052262,1.9245664273593928,1.8592950961004286,-0.25659829902546827
ABT,-0.655196784968943,-0.6551967849689428,-0.5210553928818104,-0.5462728274639675,-0.5462728274639675,-0.7432917117363859,-0.8922453974038268,-0.9009472098274437,-0.775670054082228,-0.6276101796192587,-0.5450189864710677,-0.6881358293220852,-0.6330231606255762,-1.011426682382428,-0.7964140915381134,-0.9204790252832411,-0.8512923323339081,-0.7367754546037065,-1.0224236304550958,-1.0167632169387977,-0.6861643820198104,-0.656542512877628,-0.5452713854291196
ACN,-0.24961856143126954,-0.24961856143126923,0.17507815440390495,0.35856247323074114,0.35856247323074114,-0.5307681945667225,-0.5986393016297131,-0.6236071209623553,-0.38282601976826947,0.034731988241721655,0.10167582793594918,-0.5319370587535245,-0.5359861314738451,-0.42293565167003094,-0.49138796764128023,-0.300117981398134,-0.5923674155299904,-0.535466981997909,-0.5499373736257022,-0.519226960913927,-0.5032833337412265,-0.48219883265966385,0.5131965980509352
ADI,-0.47552990987228877,-0.4755299098722888,-0.6784142221063328,-0.5853470055610799,-0.5853470055610799,-0.14848685574000936,-0.1264318128976497,-0.26623959342362336,-0.1335206229572903,-0.7326274464255271,-0.7059127932448339,-0.04520824066448198,-0.023819635052178215,0.09199400020331658,-0.23289402280962634,-0.1332509918755571,-0.48381714624516986,-0.721697368991991,-0.3344070866175324,-0.3306061216564657,0.09973251193410353,0.20323348115246082,0.22452351164728387
ADM,-0.2555217292121094,-0.2555217292121094,-0.36472141315233236,-0.288082280344761,-0.288082280344761,-0.5128868885357083,-0.526236271800661,-0.5215075719649105,-0.39089148310325034,0.39365289357580163,0.4302929722286367,-0.11223127479997996,-0.04634532414391212,-0.05512875747478272,0.08377891006383589,0.26295124539059567,-0.1328105311770456,1.097991953351925,-0.3850224892041121,-0.42397231112597294,-0.6562370181040627,-0.8623891106188029,0.41697223591638477
