0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.02756526476007039,0.03214093149809957,-0.1139844844977151,0.03170832742066325,-0.008769411923843482,-0.1977971460818272,0.06336202330862228,0.30630268760836904,-0.10994161656173101,-0.2005849829049513,-0.027684221672981256,-0.2039415876082858,0.06538982005776443,0.06606824189443204,0.11215915447886508,-0.15075786999474672,0.08052752320497004,-0.11635503761414251,-0.05454946224372149,-0.35193005807847283,0.2990375508563624,0.166257851994904,0.2484933120108219,-0.1385185866389676,-0.02431037157769494,-0.018863551123387,-0.3205115947557806,-0.006095782435453578,-0.049424059425845095,0.008030322880920624,0.13548534260642245,-0.13421091763594695,0.25168606384585684,-0.43583764755914617,0.03683299128508139,0.2443753968999039,-0.022908192322422815,0.043733771745564046,-0.10656449887597852,-0.21642021923777602,-0.063289491986127,-0.1192882509552095,-0.023412250688635936,0.026139432273923503,0.12457981502649337,-0.12596016007076083,-0.1961202739837601,-0.22183935252332868,0.04333419993054122,0.05893438700259504,0.1903566283323369,-0.21220156260809697,-0.10716189626708664,-0.0775431218511506,0.09074338459655842,0.010677371504386602,0.18783676790316467,-0.021832691430796348,-0.11745301401816903,0.16217379422350647,-0.04431991294231951,-0.13129309187669025,0.192629576801637,0.10457497440632059,-0.2723450013965892,0.3211226770830714,-0.15267542714212576,0.27396125480513955,-0.36963979491222665,0.2861912731068788,0.009262297512051558,0.04894255880183886,0.26273809880466764,0.0726661652931632,0.24525140570928297,-0.1564003111822624,0.06103172150976258,-0.030938954245576317,-0.1521965382401878,-0.003163416720817744,-0.2966809464933158,0.0018425416937222498,-0.31205448013049764,0.22947729726393634,-0.24630120379171244,0.011423906629101489,0.23644440891501498,0.10856147648425567,0.2558178352067453,0.23815662619256006,0.3939359237776328,-0.13518864178662515,0.1265271945535688,0.04602588283619921,0.25634787425034394,0.10056924227824478,0.05096545018188353,-0.018459029147735513,-0.13787438189704282,-0.2576453666012722
0.08423345039875471,0.09095212825222398,-0.1341703898099856,-0.11331297463992841,0.15914728667861144,-0.2652429568576118,0.13391725105676935,0.448944870755933,-0.0969794368724507,-0.20551051207534646,-0.14380961175821877,-0.3296009988705456,0.03892209202857821,-0.03163243879641587,0.17230769435246904,-0.18939272519604017,-0.041198376868014384,-0.1900974434612001,-0.05138389280892871,-0.33827695648581485,0.22361265865690308,0.1120675575227771,0.06885706885423072,-0.158039439956408,-0.023062062888914513,0.0053934000412439835,-0.2212627894170333,-0.11233877173069527,-0.16382911677680984,-0.08678998956158929,0.013632731220177234,-0.06033855162038823,0.19664871300349518,-0.29669021239214544,-0.01021882213311843,0.2852288006515208,-0.03429400276612291,-0.051774467343937945,-0.007089372962576191,-0.23176982671794882,-0.03159522443556579,-0.11248459484693703,-0.09128957315029601,-0.06375111042004838,0.14416618870225126,0.04531703020693628,-0.1599363632175844,-0.13605390377046797,0.05603051153695901,0.11523218910765824,0.1053640910573802,-0.20508716244913985,0.03700896608565364,-0.03603567350320954,0.049979523207406736,0.09157246197115869,0.06960133679739097,0.08045720045780295,-0.1687706585910816,0.1436399185440556,0.010962673973753102,-0.06572755067485632,0.040136728329073175,0.0243517040151857,-0.22493435052972222,0.22395952255205018,-0.05751751205084976,0.19442280118718094,-0.24380197470079498,0.26576071471150303,-0.061581898949040495,0.04133255047533649,0.13192795585517003,0.032380492836244744,0.18992433537352194,-0.09542841936639171,-0.018576835184809706,-0.017046216679520883,-0.06734067696554705,0.044273958689405465,-0.06803436256856751,0.0715160516597234,-0.27131194114275464,0.20691191938310163,-0.24602310254275925,0.053806336927518225,0.25218854989096473,0.14904502379812337,0.24198800319787053,0.11119673733465547,0.3163735002421783,-0.01907693474346392,0.09846394221932257,0.07413930780710622,0.1510171189321747,0.1134374568886731,0.06367746371832127,-0.07306395318461535,-0.04809719445666666,-0.23436133002233148
0.014972666795926175,0.016713744770917718,-0.10994200981546226,0.06664710179871465,-0.047586365872339956,-0.1817319922209643,0.04602015764835855,0.2748223890688264,-0.11262370481733606,-0.19875441565112925,-0.0006948820664547384,-0.17427372035335276,0.07168491148780637,0.0894981598135794,0.0969245603668132,-0.14085974750709782,0.11058373967349922,-0.09805590181025897,-0.056202954247463056,-0.3538777346046872,0.3159666873871296,0.17720345414367647,0.2914753036501889,-0.13491096040630254,-0.02467399082023648,-0.025885640462489805,-0.3463212709303908,0.020377893252944555,-0.024411576555537242,0.03134765919505456,0.16404580322610537,-0.15209057268255974,0.2630621624976571,-0.4693156225447361,0.04800914739902765,0.23380307025310387,-0.020608450462854776,0.0658073309685546,-0.12879849197181412,-0.21098402210738648,-0.07273803465165678,-0.1208688981946321,-0.009526685529106599,0.04859313002342115,0.12074765373038106,-0.16439409244705902,-0.20341719491940682,-0.24231862470259996,0.039098939016215306,0.045576809498989165,0.21190107357921859,-0.2150021795250388,-0.13967533547327662,-0.08710716728430186,0.09858225547668857,-0.005858651598426631,0.21497057082554824,-0.0435290779236293,-0.10748468636146538,0.1687640838089857,-0.05889998118502481,-0.147424405487118,0.22813959210783236,0.12373294826474525,-0.28521712423679124,0.34414031953155394,-0.1748419881848553,0.29208965454231883,-0.39690103595235376,0.29031640726194585,0.0269341474633748,0.05002263256030961,0.29155507092410854,0.08226654283510813,0.25598393793974733,-0.17152759992832126,0.0792139364976084,-0.03343317407036565,-0.17076269657830753,-0.015139910968504908,-0.3499744602009486,-0.014667262787888618,-0.3190370665856927,0.23486892751147068,-0.2485927104386174,0.0041585425678079945,0.23290508301511256,0.0982511247871101,0.260357072031792,0.26718081944749805,0.41220203188347654,-0.1652740829205296,0.13291151457961436,0.039372046265313494,0.2793386693791577,0.09669827058113938,0.04849328312973794,-0.005612113432554578,-0.15943166823067972,-0.2624813969306224
0.027445041721906312,0.028802169416846168,-0.11507885828257981,0.035482019420018586,-0.009883296978114839,-0.19537955531497275,0.06141944378282384,0.30690375937617703,-0.10932292473965004,-0.20042320320937146,-0.027264021005307053,-0.2026247046486845,0.06582587253103574,0.0668789187140987,0.11188674327853348,-0.14975880660312516,0.0846895738653753,-0.11515967231508606,-0.05595263814667308,-0.3501271148177991,0.30110992813042137,0.16495616197247132,0.2521987034231393,-0.1401257387883637,-0.023579561635670813,-0.0211950840439568,-0.32742359950970296,-0.0033608067487845396,-0.05099183174759698,0.009367397416637661,0.13665748335597072,-0.13529358149185328,0.25052704918899116,-0.44092030759221784,0.038361221269227835,0.24363942816853523,-0.022998543754048695,0.04521296491685252,-0.10836283274790752,-0.21297393875651335,-0.06793306451477733,-0.11891687758921811,-0.024879881424749936,0.028991936430347504,0.12617107327925478,-0.12395824338554756,-0.19629817139991967,-0.2242209295279667,0.041646124780283976,0.06017000015621014,0.1946612175703547,-0.21448667302110971,-0.10797019152750999,-0.0776389583602258,0.08905878445334277,0.01185004867490768,0.19008135659632625,-0.02060589677246169,-0.12053235694353334,0.16749854017587154,-0.048824151315224856,-0.13344179329374356,0.19443662196824507,0.10596898231806427,-0.27721232258836215,0.32356462154670695,-0.15579242213690703,0.2746665635657026,-0.3692292505096532,0.28567286497636085,0.012436849093742134,0.047934947470374356,0.261316663679047,0.0733738911032901,0.24266731467045047,-0.1611846286280199,0.06226156683043767,-0.030360502383104615,-0.15178079181000353,-0.005049658898750077,-0.30023832802865563,6.928348335216326e-05,-0.3098412789279801,0.2295166781611342,-0.2512340487773689,0.016894663061111866,0.2373786397203554,0.10694918908446678,0.2580844846501149,0.23927413001749975,0.39529701475681656,-0.14371131869954956,0.12612356760509524,0.04504763529722401,0.25347828426410796,0.10019837838775139,0.05037503445649093,-0.018749053121515608,-0.14053023513095037,-0.2589042513291772
-0.011365037763812097,0.012772266538145977,-0.09490288959611301,0.10916724147736079,-0.12439951789643254,-0.17579234828594872,0.028924807542450276,0.21498116299067702,-0.12220174234720993,-0.19924378274849625,0.05733573875163392,-0.1258362764874193,0.08225659877147501,0.1370865963878796,0.07105156037229172,-0.12933554470867703,0.14668679434386,-0.07127648156080207,-0.03959380294956317,-0.36919658912040515,0.3342535445641066,0.20749945499138817,0.35285581398222293,-0.11561376234825985,-0.031116934953199817,-0.021553949779308367,-0.3535007391589068,0.05771752513122992,0.03240664671471087,0.0718644143871217,0.22221899289426778,-0.1813692329467989,0.28824189349846996,-0.4960357740912337,0.04873910165110752,0.21507438458502293,-0.019106752839738374,0.0949403701817701,-0.15616512153668322,-0.23095095503676596,-0.05753069954696906,-0.12135666980288212,0.02983868365268687,0.06934862896678565,0.10108890060867248,-0.25519529564199456,-0.2154568640163237,-0.2693702361739574,0.045704378645803255,0.015226639569721444,0.2242953790994953,-0.20810450479251186,-0.19799421262580055,-0.10861542262292675,0.13152762202944693,-0.04242101957788691,0.25544088595292924,-0.08995410873060952,-0.07407379854683854,0.14436850401325257,-0.058651677241710866,-0.16619789251437828,0.2901727710437827,0.15254757343934996,-0.2837068555670939,0.37672261225989406,-0.19611192932044838,0.3215856794174449,-0.4627672570281005,0.3073436452564861,0.03812360082559107,0.06335766326046602,0.3623808785653159,0.09135317014114476,0.3041962917658958,-0.16146990896535907,0.09641702875516761,-0.03758681949810514,-0.22358391182240173,-0.02767481212231664,-0.4291168255468653,-0.03624670255293035,-0.3581778805634399,0.2658383400856134,-0.22404570971774468,-0.04596285609821213,0.2263470255461425,0.0927768178287283,0.2595371031840908,0.31704068957301584,0.45099294605434415,-0.16481026500793652,0.14481426587399954,0.023733701364290635,0.3485675028371111,0.0912252260172696,0.053506605710346024,0.024779877577905222,-0.17869503196191827,-0.26798828496881155
0.06923345719079836,0.08231062682511567,-0.12619720289286462,-0.08165355313905705,0.11455903771406593,-0.255155057700532,0.12010966065560773,0.41195328204318676,-0.10273789443436973,-0.2048771203525542,-0.11119388558366103,-0.29918228612899667,0.04619505479801521,-0.0036273175019445364,0.15703071726651172,-0.18188021134693771,-0.0149864128820581,-0.17292594222467156,-0.046325085622750624,-0.34573846746759374,0.23830432847456035,0.1286050367227387,0.10891812585857245,-0.14851547074891963,-0.025656653088811446,0.004199003617171771,-0.23445232149001746,-0.08749710282913944,-0.13183248177697154,-0.06147430425875409,0.04760311052641585,-0.07836358134845431,0.21111563384925391,-0.3210278267856924,-0.005202132972957174,0.27471742265951976,-0.03260957700322829,-0.03098003504806382,-0.026777854352219212,-0.23817968048057192,-0.02953950077782768,-0.11365298092221984,-0.06996662775482858,-0.04586004736493762,0.13537394742387576,-0.0047897666871444915,-0.16805692436173558,-0.15413195943803665,0.0572938500213438,0.0981044160909982,0.11879513029341608,-0.20172543435810714,0.0011378620843867145,-0.04820626058746565,0.06558758641344364,0.06987038414436607,0.09618669104556798,0.05417079979010288,-0.15148336383450642,0.1376197426630508,0.004327589684916679,-0.07869823844621077,0.07750304442979115,0.04275348345028006,-0.22961673186069906,0.24551805131818658,-0.07455163615362422,0.21305688103056672,-0.2800312396247924,0.2743756174939968,-0.050032306322068704,0.04686139457813156,0.17055747570702806,0.03999933623027424,0.21323890022055111,-0.09758001957657159,-0.003955661363285424,-0.019312096159519933,-0.095024437770418,0.03494914266670957,-0.11972550448632946,0.056342047038863814,-0.2889464080990152,0.22029767207837161,-0.23708606307374555,0.03210911438033621,0.24809871991647775,0.14299053478095194,0.24391101138357907,0.14235252570937135,0.3385002533880387,-0.030855293998130313,0.1058834292394433,0.0661849535768657,0.1861609316152212,0.10972692845949909,0.06454578068379521,-0.056997270969557964,-0.0639973267714102,-0.2395539202596556
-0.0017091486015883477,0.010312523866775752,-0.10115409110524624,0.10062020127684887,-0.09836806910872509,-0.17285593508871408,0.03236198705905848,0.23572419135306455,-0.11860909772726137,-0.19821654138681682,0.03650563232305563,-0.13971462072282842,0.07954492233581661,0.12140699352502175,0.07844313357144525,-0.13040032778963148,0.1397418845064329,-0.07696285240981342,-0.05035310481942841,-0.36084480257860596,0.33056335107315904,0.19434977875658221,0.33679284325436404,-0.12327599738594025,-0.027878230820609688,-0.02669724731871167,-0.3581860060180634,0.047967915787693674,0.012404736352579849,0.05921324435777239,0.2023232779212539,-0.1736274174177851,0.27869952708189955,-0.4954807828227214,0.053595596030284416,0.22095714958017088,-0.016902881869726993,0.08878461137354797,-0.15034695942364446,-0.21815921954048859,-0.06986774751499146,-0.12205910192818901,0.013971698769822991,0.06801253918131633,0.1096825544584354,-0.221805007392416,-0.2122728031628569,-0.26234153290839873,0.04009718789343713,0.026847737611592263,0.2263777535471031,-0.21262310080099414,-0.18100702014236233,-0.1009472405380666,0.11691801827774698,-0.029415273552808763,0.24505574793327461,-0.07386900835443151,-0.08915691539389393,0.16094499796957562,-0.06545478363761235,-0.1630396899456909,0.27139521505914155,0.14483387995881952,-0.2894277739304314,0.3687323206186223,-0.19281539756705032,0.3134994593941074,-0.43820178601579324,0.2996538469807734,0.0403423242934397,0.05735783924755133,0.3354570618207663,0.09037918677237383,0.2820864010494776,-0.17361202855659866,0.09529945310625718,-0.03623226662181991,-0.20240546824226785,-0.02514072190553579,-0.40898735387356683,-0.0307594438887086,-0.33867663114696095,0.24947971688664478,-0.23882328220066867,-0.021530972522711474,0.22829381126075685,0.09222449711251406,0.2621548671375051,0.3012128056394541,0.4364702335993345,-0.1773164144134691,0.14152873877045016,0.02975808403024101,0.32049159518517806,0.09198585596172307,0.04989385982872381,0.012573459070704621,-0.17690398632221696,-0.2667512433123728
-0.0016169665311424242,0.0109736960753268,-0.10148849435932046,0.09760203306332704,-0.09748085125670286,-0.17424591258343428,0.03227446114515047,0.23590325687258165,-0.11806162359542603,-0.19760555529150875,0.03578749279854476,-0.14074314587335274,0.07879030791970389,0.12044736871614205,0.07855013250018997,-0.1307166054989694,0.13680132775529316,-0.0781549722731836,-0.04906524013475605,-0.361011328294026,0.3298046811815526,0.19513049118207568,0.3350690426522972,-0.12354777452334707,-0.027594188311326873,-0.025986998753130038,-0.3550073367179088,0.045796640943731946,0.01159296850097618,0.057290125928116796,0.20164031061491022,-0.17226501776179592,0.28025873961008113,-0.49235304927519197,0.052135897537905186,0.22128671735998579,-0.017770285319255036,0.08670349026205529,-0.14920861738185745,-0.22054631422806445,-0.06765132379347465,-0.12277474739809947,0.014480928781000045,0.06556188018780737,0.1102239687377696,-0.2217431530009108,-0.21157794464519714,-0.2613086119978642,0.040678515014500295,0.026573551302062452,0.22482478004696477,-0.21364834145673964,-0.1793207604867129,-0.10082499117704956,0.11759229921844841,-0.02895875588064487,0.24327905755081247,-0.07406384484604138,-0.08933072368848764,0.15892799722223877,-0.06168327639720412,-0.16162914222158511,0.27066527184155026,0.14443088854728484,-0.2875227035478032,0.3684912522254965,-0.19121946541247514,0.3142287798247683,-0.43908697618701087,0.30176957157817375,0.038147680078482064,0.05711822688772676,0.336765312290685,0.09046070568300908,0.2840320379029411,-0.17073547730789237,0.09487864298334837,-0.03688033774259958,-0.202135245909877,-0.024998391668326268,-0.405553288706407,-0.030321704236016513,-0.34230994437525303,0.25113481360746165,-0.2378429564138108,-0.02344424560055585,0.2290788643984093,0.09286534125070994,0.26086806044306443,0.30079001676210243,0.4369768738710823,-0.1728641114861122,0.14104572211292551,0.030628663354185737,0.3216978590226854,0.09334015639430304,0.04995059716645869,0.01215268392373775,-0.17578970962967164,-0.26723007692715595
0.01399316561967446,0.021460879476151384,-0.10848115945786213,0.06263796452831565,-0.04823834227279676,-0.1869027787513589,0.04934287444557048,0.27470949394776356,-0.11204179619492677,-0.20073567716448404,0.0011233432200133029,-0.17600151964573868,0.07246469535513891,0.09016907844427906,0.09970954087434179,-0.14347672136101394,0.10840520112380855,-0.10154610066705798,-0.051799182727135545,-0.3563107909404215,0.31464233626082017,0.17974003835558466,0.2857944313000676,-0.13325819472354541,-0.025159974224559994,-0.020576814723739956,-0.3428558709635633,0.019648939325603857,-0.023019247803600335,0.03216626881361888,0.1642405984239547,-0.15003168190403898,0.25924653715195517,-0.46261346137971093,0.04318093431313027,0.2350794736943815,-0.022388630324700554,0.06396037684115005,-0.1267250996132858,-0.2142058275235088,-0.06789646432252233,-0.11759217393940415,-0.0070849920819236285,0.043164108251455086,0.11804830241285694,-0.16565301389426434,-0.20329891109818057,-0.24059111187327964,0.04228681431348159,0.04642657116974352,0.20655915186581603,-0.21100057922007773,-0.13767635241699058,-0.08695053312083376,0.10032162864234635,-0.00533587298591358,0.2131078332346431,-0.04257722056227858,-0.10424167614209817,0.16299213511000285,-0.057128174722593364,-0.1454386517148929,0.22498543963714637,0.12216863280627877,-0.2827908318097229,0.341349052356896,-0.17309475166218535,0.28829389392245675,-0.3976740804236121,0.291185337166305,0.022947126359407818,0.052417153136315675,0.2914122117054104,0.07935738026430787,0.2599993885539933,-0.16451645746708762,0.07190563682666092,-0.031669008277218795,-0.17483333935867684,-0.011791104521488703,-0.34517572386607676,-0.013230978683366076,-0.3219390765274797,0.23994688936244435,-0.24449136729950216,0.0001331077153517251,0.23416382793249893,0.10208728816944258,0.260384347582591,0.2657345122794767,0.4149494779694913,-0.1572918061160772,0.13206000251611413,0.035761834730987554,0.28058741434187595,0.09582053869651214,0.05174326042947009,-0.0037145832545524243,-0.15517121520199825,-0.26174005924608795
0.017029218140418755,0.03109279796091297,-0.10916780301454994,0.04852066697618211,-0.03845551211922663,-0.19836772120001217,0.05742861036707112,0.2866734197724573,-0.11446099352448973,-0.20311106649853514,-0.005112750161194669,-0.18744541034740972,0.07035388259147571,0.08512457109906751,0.10428865731048069,-0.1486213081873553,0.09623247994433927,-0.10831899229315636,-0.04704830096917769,-0.3605729958360211,0.3074392433866958,0.17818591659204344,0.2713767414021751,-0.13201385853514686,-0.026883497778991086,-0.015928394292278002,-0.3277187618492389,0.010649114100412032,-0.029169925340579005,0.02576399198738137,0.15870543134073262,-0.1455401663368071,0.25750716730024054,-0.4467908257828211,0.03524770134889418,0.23772349542498988,-0.02394256721516249,0.05516858867086925,-0.1162658340272721,-0.2238543042975375,-0.05825584625395445,-0.11731403484865774,-0.009178353627726286,0.03346744577367681,0.11680570821745795,-0.15954596751656097,-0.20100766769337802,-0.23297100265418494,0.04616627230812768,0.04868817577460924,0.19474376652025335,-0.2087814190166451,-0.12794258173268575,-0.08562105593647665,0.10286338547288275,-0.001859928736474675,0.20267077491277624,-0.03734838867709539,-0.1055282727544808,0.15335607963258302,-0.047068868899238246,-0.13876425590002864,0.21519828870593505,0.11589660873888902,-0.2751921256474627,0.33349577088156185,-0.16118826698430075,0.283954183155216,-0.39334929311012595,0.2922726777992694,0.014057786125272363,0.05509747934537818,0.2877822654589662,0.07471512429288474,0.26346948176597473,-0.1520727823074147,0.063035744464299,-0.03083831176783167,-0.1738415347905923,-0.007556170848491026,-0.3262499990689266,-0.006465478748648449,-0.32604690152765514,0.24420129729280665,-0.23775735055485797,-0.006407978172012197,0.23544686356166933,0.10833536288903459,0.2578772520303826,0.2568740029994517,0.4116557922189351,-0.1362502388780731,0.13154764718416592,0.037364485411087896,0.2816680333457177,0.09732664335693504,0.05506467825492118,-0.005342824248200669,-0.1441566941119461,-0.2593260180628718
