,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
A,0.30766883314232035,0.01700891576425174,4.666507108546917e-06,0.0006992473480507281,0.016084704798536683,0.016099896748421244,7.466914020506514,0.9825709380548657,0.4775457714465465,-0.01756414718813553,-0.009900065176123919,-0.006976466220200001,0.003981277431733599,0.0081081930073843,0.012687184162002742,0.019756586088241983,1.3595367758616013,0.075,0.1431818181818182,0.22272727272727272,0.3409090909090909,0.5409090909090909,0.6386363636363637,0.7522727272727273,0.0010491456757358263,0.008822662890473065,0.010658847259846945,0.012067207904151878,0.01700891576425174,0.004353827144539578,0.007505835069591454,0.012367145618590305,0.005443877715103992,0.01124577114749786,0.009647291963165779,0.3076688331423204,0.34315664330002393,-0.010152075267726823,0.24666947573364545,0.0011684510639294599,-0.3061362487510003,0.6002167150454489,0.6244178626226532,0.03099238392098891,0.23304572559493322,-0.06596718784362023,-0.31612591842218174,0.01996938154967379,0.03456822356084519,-0.04704160166186169,0.2658501584474937,0.4316191654098508,0.060172197660907895,0.2842284163808288,0.15519850600520196,0.6336836497606877,0.3203406469430423,0.26892408227799575,0.30911071876307034,0.6687076388780623,0.6880842549102791,0.3493496778919515,0.4645399012156081,0.27568790223486433,0.0923068815350398,-75.32521928053579,8.942235692390545,-16.557759185455577,151.57255472396213,-147.71295355006222,0.07425678019993526,9.403472894451121e-06,6.034126761295736e-06,-0.10983170139114155,0.3371957397035734,0.17037225650838203,-0.26604074047063353,-0.09116870713981773,0.47507753029524147,0.23361913313983296,-0.41927032489824845,0.807575458517205,0.6848990924667816,-0.6453404512526641,0.021625025616651226,-0.024607659026482688,0.028032226384525752,-0.03494347741294575,-0.06532786359508393,0.00017613637829254624,4.636454145817616e-05,0.0005602170954178225,9.2455162011179e-05,0.00047995427371393546,2.891621934733082e-05,0.07965269498359716,0.25,0.2863636363636364,0.525,0.05865113245680753
AAL,1.3761855198892419,0.02987741308184892,-3.0334052082570656e-05,0.003127694363384641,0.028044469248234217,0.028218340267384664,13.116184342931675,0.9874717277497144,0.840713600024692,-0.025381368767021028,-0.0176904265390147,-0.008346247711368611,0.009011665859060417,0.014595024832299986,0.021468469400751807,0.03544531417040335,1.3642194923018975,0.07954545454545454,0.12954545454545455,0.20681818181818182,0.28863636363636364,0.5045454545454545,0.6113636363636363,0.7681818181818182,0.0030523259662135266,0.018770944206684455,0.018823038932232056,0.02157507630284585,0.02987741308184892,0.007752444529281359,0.012689387551551546,0.02115132845165341,0.008801833093386264,0.01952458225085959,0.019687286759510432,1.3761855198892419,-0.22454883563602449,0.41194821888091704,0.6719449724966793,0.5735025524874812,-0.04604486781392708,0.7072845829578485,-0.17478859787140694,0.6625624587496987,-0.676591489420502,-1.4440374295280378,0.7172129658003101,-0.21340658527804995,-0.01738420781903466,-0.020851434994700574,0.21039227617932735,-0.4970608098870377,-0.0819247773793666,0.6880023137255253,0.44615864602441385,0.49405981650650893,0.809711034737098,0.15299875809034053,0.6661804373839256,0.8137994530950183,0.8018560534184547,0.7079414634728032,0.5003006966756082,0.5728935028726404,0.1353057407898448,105.78335185703123,-121.2298342927425,-5.873409528193143,57.66923028866118,129.7125222186865,-0.02394038975830303,-5.285882561477501e-06,1.0546898007030453e-05,-0.3374798889626103,0.2634549976420459,-0.05477836357736181,-0.380243896770686,-0.4140829989829987,0.27820846247604303,-0.08217408367610822,-0.48891272080750087,0.3580535976394824,-0.19721084820917392,-0.7875050094533095,0.04898719569228364,-0.038127472593810635,0.06517581043284525,-0.05052634536383786,-0.08747092316024921,0.0002445295280072366,-2.619125909066066e-05,0.0005514198986328011,-5.460941091322757e-05,-0.00021515855822461276,5.1480828829620274e-05,0.04121852993521159,0.22954545454545455,0.2909090909090909,0.5136363636363637,0.10993073474777884
AAP,0.30188525332028376,0.01701286903133609,6.1437505223039944e-06,0.0006861028484551904,0.01898109027495274,0.018993486387300355,7.468649504756543,0.968168529101789,0.5635176999957228,-0.01512327153509379,-0.010065538719849956,-0.006068717717064402,0.003274244108749139,0.006350740556076518,0.010315599275961623,0.01627267916803065,0.8642796980682743,0.075,0.1431818181818182,0.2159090909090909,0.33636363636363636,0.5568181818181818,0.6727272727272727,0.8022727272727272,0.0006703968989509586,0.011051976386945495,0.010703324589280699,0.011204039945429674,0.01701286903133609,0.004026667281087729,0.006428227169239541,0.011870258534670807,0.003892974265770308,0.01040461430814874,0.011767383168189219,0.3018852533202837,-0.09086837486213485,0.3464249874172076,0.2796462618407124,-0.44252306689381876,-0.43415266693753884,0.30956663196666,0.4157917606145169,0.14402072625739037,0.20014748526034493,-0.19057186781057936,-0.43397224754424224,0.3491729152687717,-0.20875056243264245,-0.3367715287643863,-0.2631663495444441,0.0783233369613182,0.13509816224114884,0.2108878611467697,0.5575816388899861,0.10652865687032813,0.6432245766681445,0.16536505272002067,0.49384755231683364,0.36151802898493196,0.42062723169047533,0.14810394354606765,0.17920703350964715,0.10639363899607489,0.3072573877119648,-114.48904286545945,85.91166493603313,-81.28134408321746,-67.69200752008844,22.792331150007467,0.08585034474695369,1.2829279486423859e-05,7.1140482158957645e-06,0.0547300987927109,0.3025419481602874,0.1876444766654528,-0.09974601699700585,0.08700786218974793,0.3980886161241645,0.2897414552179494,-0.13506738411320152,0.6744153061700724,0.6329843515177033,-0.430617768416619,0.016822136597880274,-0.02650941038671583,0.02238318379262871,-0.04021993204187675,-0.0927720635360332,0.00023666641045303158,6.378886902396506e-05,0.0008017550998556311,0.00012553834450107422,0.0005633072885414714,3.6006108564045564e-05,0.03183376384560497,0.1340909090909091,0.21818181818181817,0.4590909090909091,0.10086939868775387
AAPL,0.010169733768046613,0.019084550950228183,4.13362367934387e-05,2.311303129101503e-05,0.01860740885069108,0.01860742320551108,8.378117867150172,0.9856498334315533,0.5456119121014544,-0.02100682795059495,-0.012267739590274458,-0.007626276540973361,0.002839487719931557,0.00795324416712589,0.01340058220686757,0.020302301218429374,1.2504098502775838,0.07954545454545454,0.19772727272727272,0.32045454545454544,0.39090909090909093,0.55,0.6386363636363637,0.775,8.398048224761783e-05,0.012451048613986349,0.012142418913532304,0.013843076260096612,0.019084550950228183,0.004984812730182784,0.008345547573454635,0.0142253124913683,0.00617760991335537,0.012094672664100492,0.00957183429153014,0.010169733768046696,0.21261947429696176,-0.17260035121705405,0.2960207397325211,-0.34141911735892844,-0.49120030212445964,0.4177914794235974,0.045723925722991776,-0.008307068936396253,0.22422392424764126,-0.023612490980169973,-0.20674733061073675,0.34554885329497365,-0.01593290612292937,-0.14366211880865956,-0.0336418664234578,0.1886801302560546,0.40364524252799,0.22844403989387013,0.17260744074039394,0.47908423058383537,0.3206817450172866,0.13999343109694037,0.5718568175672767,0.41798480968451956,0.30540154063731717,0.11310160352975071,0.25674010384118695,0.5610830486746898,0.48347188461762947,-25.886401034363725,90.51643009316099,-109.42894281322717,-6.327703571444441,64.69773696653041,0.04319259129015791,6.327530223629773e-06,6.99330428078518e-06,-0.12110615815965813,0.14781579891099153,0.10209215022030549,-0.1663106140478373,-0.15099223038528317,0.16803652449199727,0.15989397466100497,-0.21591730485397728,0.1413377383445014,0.33469777619327196,-0.41366232215341847,0.024060763968125988,-0.024193226350683987,0.033152485118083025,-0.0327859599696563,-0.05757993266138458,9.886386479646089e-05,3.126103388941663e-05,0.00025840761739260757,6.258134130048487e-05,0.0002940233021408791,3.284631091518339e-05,0.06069092519736306,0.2340909090909091,0.2727272727272727,0.5204545454545455,0.0737800602099326
ABC,0.5947641797315499,0.011372626273173873,-2.572098692266894e-06,0.001351736772117159,0.009962223290664051,0.010053511087880839,4.99258293392333,0.9558747175735794,0.30073839769437843,-0.01157526042393974,-0.006644382775499298,-0.0032879844353884105,0.0033759796680160976,0.006325971907835277,0.009539513003464142,0.013676868640552097,1.6192981794614476,0.09772727272727273,0.18636363636363637,0.2772727272727273,0.38181818181818183,0.5886363636363636,0.6795454545454546,0.7681818181818182,0.0018916589771831487,0.0076919205786357275,0.007315472811883255,0.00862914270369936,0.011372626273173873,0.0032953368803030738,0.005454190408096073,0.008820283945560281,0.0036086001218736657,0.006937718438645126,0.006542096908748233,0.5947641797315499,-0.23614352395237648,0.20415057898449918,-0.11182813032629547,0.10009748005836322,-0.33714907766952923,0.23108527571382642,0.08073741586998331,-0.05513817953075331,-0.0351474212923633,-0.03738545842571077,-0.10506968461811815,-0.18713732442047842,0.3606128765167359,-0.012739513107332248,-0.0668414068256745,0.1344338349952398,-0.14839102612001054,0.17922293160596223,0.2491136996464056,0.06122455660206076,0.26131130514800127,0.2522918511372204,0.42173963622504895,0.23390856364222617,0.08077234036319231,0.19111299974504212,0.14187247223234056,0.21213824390445707,0.2350268973080494,-86.66353220593122,-131.50265521041365,-167.10469004531237,-25.93612084231462,56.35346042054543,0.07355963718415529,5.769456700648296e-06,3.7374905738185936e-06,0.04982652267799395,0.2650273294770213,0.17077424213426368,-0.0995029851317998,0.04892554697539676,0.2771377739789256,0.25156287704360664,-0.19396211414884795,0.17221601116017812,0.5582711569993617,-0.44719256913228134,0.01189657402055785,-0.013667360868531693,0.01684735269205192,-0.017638457698409344,-0.024265450021369553,7.779392821980703e-05,2.8519619251582984e-05,0.00016691778131910088,5.6258970146671394e-05,0.0002723646320447035,1.7743737437988623e-05,0.14114021540892727,0.29318181818181815,0.32272727272727275,0.5454545454545454,0.03367427298839131
ABMD,0.3869646269685897,0.0279418420885095,-2.7176806890615063e-05,0.0008794650612922493,0.02913395529185758,0.0291472264502472,12.26646867685567,0.9530948440590317,0.897929239102928,-0.02887739584125217,-0.01695039536623372,-0.009103780715426061,0.007293798113608097,0.011583124904791896,0.018854470725220663,0.031761062295176765,0.9611424741875535,0.09772727272727273,0.2,0.2818181818181818,0.35454545454545455,0.5568181818181818,0.6522727272727272,0.7863636363636364,0.0009792391597979128,0.017370711474854326,0.018163372640975315,0.020473967487436396,0.0279418420885095,0.00816712010853372,0.010909037913609792,0.01836999037984284,0.00792675909278118,0.016600189908997816,0.014876066653300357,0.3869646269685896,-0.3766693661809485,-0.17672671200853002,0.13107369635936614,-0.39363474809828203,-0.20025498464851324,1.186749835579576,-0.4758681258925366,0.5156517067953444,0.5946220080755202,-0.57321268595191,-0.499194459280556,0.2005212442320443,0.27435100002666635,-0.03745950625879402,0.45643741990863146,0.25430704272292864,0.12485692417469388,0.594797385406737,0.37175775229412394,0.4579816857862641,0.13795462911042017,0.6935418939154686,0.20828750343127322,1.2268516614875513,0.5045207064082247,0.568658406670976,0.2989663437628036,0.486241127416203,0.17048569655002338,-44.43526264726,143.90567194981963,-5.004666677911434,48.594679199927114,132.11927760108165,0.05050931842624389,1.1585373132860483e-05,1.094578139546359e-05,0.03428727880969379,0.11917132215621107,0.11309212935605119,-0.06389958765691219,0.09394414292403448,0.1518583040888192,0.15084427243246637,-0.10297235818672679,0.2747063303421848,0.46115793554684126,-0.30804779763173734,0.027455088032022446,-0.03684180425572778,0.03536692151805929,-0.054125987242058055,-0.1248424976577205,0.0001719767637394652,5.709818969877619e-05,0.0005633237172959172,0.00011784319501602651,0.0006636603942039111,5.409355732657257e-05,0.06144704439642351,0.20909090909090908,0.2340909090909091,0.4727272727272727,0.12736626777595123
ABT,0.2924237756421262,0.011465925802451576,-2.6348878975739724e-06,0.0006645994900957413,0.011170213618123426,0.011189967147259441,5.0335414272762415,0.9834059821104678,0.3212857068984207,-0.01125617270744525,-0.007364683785797559,-0.0034054115069966505,0.002657284771837438,0.00466594368747423,0.007593245874772642,0.01396368130055384,1.4296978655222328,0.12045454545454545,0.2636363636363636,0.35454545454545455,0.4681818181818182,0.6454545454545455,0.7068181818181818,0.8159090909090909,0.0007829757632255208,0.0061931465283692295,0.0069808683913573375,0.007533667392991044,0.011465925802451576,0.0025904262915041453,0.004375197430312256,0.008713425902005582,0.002780979482117925,0.007471400199702774,0.006870047038422545,0.2924237756421262,0.00396415458341475,0.2561962622955102,0.003738067649769139,0.15267381017534942,-0.020772345214433635,0.5431378646818271,-0.19431330485470952,-0.05996060101969321,0.1259799505635512,0.06732563974887487,-0.3504477108299152,0.007325836737750405,0.054175031820644315,0.07211269664026598,0.1375930896286907,-0.04397082769080263,-0.19413449381412556,0.15175580926541257,0.26366286588932364,0.1923257306917863,0.10542846464243456,0.0652255783526964,0.06959356481744222,0.5515852965504233,0.19470742654700057,0.06510734809350016,0.04736782923296317,0.1901086088260459,0.29459162370599906,-122.2380309411228,177.8001345700999,24.752706004586578,139.87993214909207,-30.580634144928926,0.0016191110821828392,1.4238924660742846e-07,4.202066511516708e-06,0.13351632890617768,-0.13749922145894936,0.002905436561519255,0.16343089374021855,0.21961668075601995,-0.08945178721984547,0.003330586465525075,0.2416550695268546,0.02148172710518017,0.05424449099607082,0.5728006185052718,0.010592889737362563,-0.009431132812589102,0.014818205509609356,-0.013595107694450492,-0.02454752694780534,-4.357356278593053e-05,5.885754324196143e-07,-5.7443712610580095e-05,9.043071688291018e-07,1.7400656183754834e-05,2.1844377562361336e-05,0.17622922963041654,0.2409090909090909,0.29545454545454547,0.5295454545454545,0.04246250799668854
ACN,0.28395221207287646,0.013509830923990274,3.5385992286861986e-05,0.0006453459365292647,0.01364685943197069,0.01366210978340323,5.93081577563173,0.9722192174172828,0.38650354658179575,-0.013234538696280398,-0.008643015957772698,-0.004868947399034412,0.003244112220470119,0.00580098787219177,0.010010009700181463,0.015210715322534454,1.1432985690060151,0.09090909090909091,0.15,0.25681818181818183,0.35454545454545455,0.5795454545454546,0.6795454545454546,0.775,0.0009053218186492095,0.008394716474563461,0.008829965580414378,0.010109856633749527,0.013509830923990274,0.0037342189535819184,0.005917804447975026,0.010782121749154648,0.0039894189549052415,0.010060875454403413,0.011371528238561716,0.28395221207287646,0.18426988851479856,-0.007758992574445692,0.05202306734226134,-0.06394248303646761,-0.09527729957586675,0.5307499694522071,0.4757012942744513,0.33160305918129296,0.12512360784414714,0.051776721220016975,-0.3710986731708719,-0.49276110612055335,-0.0035025238800421715,-0.03500405529058568,0.27381633670586475,0.24685188141606568,0.3189624332424485,0.15225696734502603,0.042880180998024604,0.4237587097277804,0.054164404503772315,0.37269412210854114,0.13734922851294204,0.5650583071822992,0.5577703389762213,0.33933343655592774,0.3665250455068779,0.3979791116883552,0.319082946774134,-129.96331032070879,-87.98750644773467,-9.616745642834468,79.19612325827242,-133.24517345446466,0.02184608077851012,2.3471741931234335e-06,5.132524989422966e-06,-0.16140373987509984,0.09262705964816913,0.044530195015992854,-0.09817335037147094,-0.2048649326644843,0.09821419913883307,0.07202888076495587,-0.1492256072014066,0.004913340655517097,0.24869280657030393,-0.3673460455730147,0.018580360176582787,-0.015616307213188038,0.026706850428958956,-0.022219669138519214,-0.03684346884404784,4.8220887369573853e-05,1.161712901185899e-05,0.00012144046649642642,2.2099386960333445e-05,0.0001542223250060053,2.8103730528850057e-05,0.08176732876852788,0.2159090909090909,0.25681818181818183,0.5113636363636364,0.05933866341070849
ADI,0.2643558099026454,0.013665850634821664,7.751014713816438e-06,0.0006008086588696486,0.012195237941920107,0.012210028644709256,5.99930842868671,0.9675870117971809,0.36922646479603033,-0.015784366554040842,-0.009410512930242658,-0.00524607615860362,0.0034235986142857593,0.006689097230883865,0.009836586489125321,0.015654165257956258,1.7516804784027513,0.09318181818181819,0.16136363636363638,0.2636363636363636,0.3568181818181818,0.5659090909090909,0.6704545454545454,0.7613636363636364,0.0009550573322657087,0.008045990989439583,0.007971067332532968,0.00935552911788422,0.013665850634821664,0.003594848447236863,0.005804663706412532,0.009943294104822809,0.0037972339497294276,0.008299384496947608,0.007831871401607678,0.26435580990264534,-0.030790880012320693,-0.047912350255928327,-0.02096939233773021,-0.23574580383496585,-0.4272931244415594,0.3978991359520898,0.3569076040346945,0.22418948605066433,0.3217817188322904,-0.13885210224277406,-0.22509135729147722,0.19085271910568696,-0.22477388316492844,-0.15774513616522137,0.1895721738728988,0.4000158357294321,0.15325545547566627,0.3402197020427085,0.2161966421206014,0.3897419387450269,0.036116120348644774,0.49028977816112784,0.4407268749042068,0.41297167522746836,0.382231660632125,0.3285211075144207,0.46997605585356617,0.30042076233787285,0.3070560124949295,-94.49827373706998,59.83759290326754,-32.39176471662041,74.55908321072995,-142.9187412389299,0.03231128235781419,3.1022982003800008e-06,4.585275839426081e-06,-0.20564021830375087,0.06660786834336176,0.07919104155980974,-0.193756723953141,-0.24686109006982862,0.0379363448088878,0.12659390763497072,-0.30203984371312903,-0.4436362407751506,0.37793899353249377,-0.884926367606335,0.018148161246643185,-0.014323322525721634,0.02408700706226936,-0.018124167394711097,-0.022016534857527165,2.066102542678108e-05,1.5085126132787929e-05,2.1849211840121898e-05,2.888967457256221e-05,0.00013229008990098945,2.0476588317049267e-05,0.10573466027964203,0.29318181818181815,0.3386363636363636,0.5659090909090909,0.035911688648300084
ADM,0.3558993557011787,0.014912263565169198,3.0765251511465755e-05,0.0008088621720481334,0.013555760977925324,0.01357987163797999,6.546483705109278,0.9746007463447475,0.40604571463360656,-0.015356093638319648,-0.009009209765634936,-0.00499942007305734,0.003337862327550199,0.006097797878737888,0.011014292672258343,0.01674139711226661,1.5351617129612571,0.09772727272727273,0.19090909090909092,0.31363636363636366,0.42045454545454547,0.6113636363636363,0.7045454545454546,0.8113636363636364,0.0008779243242891868,0.009905163746296592,0.009817483870193974,0.011060639614216081,0.014912263565169198,0.004379764062890933,0.006363572648712636,0.010930275710686646,0.0044088556465577125,0.009119119592905173,0.008203678838317808,0.3558993557011787,-0.09909706680260301,0.024569042159144253,0.043867139804456126,0.18635410203700098,0.0589143559791076,0.18474810811461215,0.4056497044447527,-0.1715935623948311,0.15987371844797962,0.08859884620080165,-0.2912240456073684,-0.41042841566022636,-0.01943352862342422,-0.2837994403720907,0.36427478467512864,0.028314414184789277,-0.13199971104578448,0.33156291120338255,0.053054658179456794,0.2423278071717008,0.29795162838861694,0.11068214769910943,0.11061614496464181,0.20801185246254855,0.4064034366852443,0.2850283188857348,0.1876509136169939,0.4209426703934854,0.16083029874263352,-123.61504733509142,-67.95679033744517,-42.33582442426149,102.35739187497447,156.15282907307912,0.0844589085630853,9.013810749883136e-06,5.081259634301638e-06,0.019526864022594258,0.026252042844293826,0.19547881415934018,-0.03301702630672524,-0.07008778306553147,0.03150259413769417,0.25367511256447167,-0.027000262436365174,-0.12422548168240426,0.5413062513911865,-0.017452984879226703,0.015567918116209722,-0.014677834227174384,0.023079522844042175,-0.020043093049829673,-0.03402823516071408,1.1434032109701705e-05,4.514926869902393e-05,2.9986565456713314e-05,8.910958003004712e-05,0.00042301759856546464,2.4425388685202138e-05,0.09405087098968039,0.2545454545454545,0.3090909090909091,0.5386363636363637,0.04833813091311724
