,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
HIG,0.00035975352861202127,0.0230445009602978,0.0004374750006339,0.5104602510460251,-58.06039313627529,391,0.9947837924169356,2.8831304804883152e-05,0.010445264576529655,-0.02913921078163873,-0.04883023329476432,0.0003315432009003601,1.4761468123968835,0.0014562388420466252
HII,0.0001663678492839341,0.019460188499868813,0.0011130261721756,0.5280334728033472,-50.522311014394525,473,0.7760285713400351,-9.178382399753824e-05,0.002431642953336965,-0.03055919082045146,-0.04800168408460218,0.00028481493859813486,2.2762747615022323,-0.010016984161039345
HLT,0.0005893093564153659,0.022026931160027054,0.0001027863167342,0.502092050209205,-50.89536558475969,299,0.9999779152172515,0.0002566592690454009,0.021349398786025407,-0.03275446988235925,-0.050441901803180506,0.0003326527165107684,0.8233123927979771,0.014856119871075397
HOLX,0.0005296830906069761,0.019207287833327886,0.0006987097101462,0.5246861924686193,-46.23971026450187,224,0.8269551750266934,0.00025459030401887443,0.02137914916060326,-0.02722737855686714,-0.04576513844264765,0.0002956933609896858,0.6964917560225523,0.012541014167761285
HON,0.00025363333079211756,0.017259845805043094,0.0008635047145915,0.5313807531380753,-43.31714073453874,202,0.9871774159059709,-7.475857532256277e-05,0.007797619588535048,-0.026914822189080628,-0.04125531729352473,0.00032991840422111243,1.1745391517884918,-0.007333973594395687
HPE,0.00011091500486773324,0.023457279210664084,0.0013351440837685,0.5188284518828452,-59.65996916403837,17,1.111764740961936,-0.0002589218011136137,-0.00034669895459097316,-0.03573483559265819,-0.0566107064195287,0.0003565314796763546,4.960951393575851,-0.012361748587655458
HPQ,0.00043160709548365877,0.024408686958165983,0.001518253355162,0.5297071129707113,-50.37850257827723,588,1.1869228678101749,3.676837987793988e-05,0.012805255644096505,-0.036040548736800335,-0.06077734726538662,0.0003725859932473647,1.3803850892537037,0.005372355757765318
HRL,0.00028850298208727576,0.014305079349595438,0.0008462220253855,0.5271966527196653,-22.917849034673175,411,0.3690028701394761,0.00016575143415434307,0.011845817761538603,-0.0217869153481079,-0.03340514265379044,0.00019787025386870937,0.7093004506148123,-0.002773340161378784
HSIC,0.0003141631376286615,0.01898773551835051,0.0008249726891162,0.5213389121338912,-41.41907361077165,226,0.7935414931390179,5.01856607190467e-05,0.010275870884786393,-0.02989654492208236,-0.04522182760434427,0.00028855587058354126,1.1476015386024638,-0.001167573500646857
HST,0.00013679054186915447,0.02585960668782264,0.0,0.48786610878661085,-59.280896990486234,83,1.1120532949183681,-0.00023314225373092045,0.0006861250070709936,-0.03739316437632348,-0.055221952139492464,0.00035659311763360256,4.888636662383702,-0.009337239774273625
HSY,0.0006783202045196599,0.014881358922568613,0.001089690746078,0.5439330543933054,-30.960344164174437,408,0.5707696491484233,0.0004884494376076751,0.03758209101615479,-0.019417063449329888,-0.0338721228877592,0.00024096961820383917,0.32647537535629156,0.02475151376844834
HUM,0.0007732002220647596,0.02110452842879794,0.0006970280428502,0.5221757322175732,-43.60074019171327,276,0.8796276418820425,0.000480585547808152,0.030995840784792155,-0.0265931443852829,-0.04695329762647653,0.00030694471688969785,0.5760488777570937,0.025283857935461607
HWM,0.0005325877712353417,0.029676900443837625,0.0014301841638992,0.5255230125523013,-68.91693499428852,454,1.3627585034869483,7.925602425310055e-05,0.013934748777768461,-0.041287446225656804,-0.07026583906537318,0.0004101462108528425,1.6536587348046243,0.008461097489907117
IBM,-2.624704124120855e-05,0.017521220011970377,0.0006046667533372,0.5196652719665272,-43.96286685080402,2,0.8569624662942867,-0.0003113219763447925,-0.008292496766181994,-0.02610171648276947,-0.043778453205466396,0.00030210321292569267,-11.696295513335187,-0.027227816704119574
ICE,0.000344004275248165,0.015983876974712336,0.0007423085106987,0.5238493723849372,-34.925435184936525,115,0.8194530767284623,7.14071174298471e-05,0.014073973201648377,-0.02280581697647559,-0.03779055762415642,0.00029409083916016757,0.7426777558460067,0.0009719927785982905
IDXX,0.0008303405088981743,0.021113031342434044,0.0022610308221542,0.5623430962343097,-53.8370007814462,183,1.0168758199645513,0.0004920692078943687,0.033689756734314256,-0.03593975897675496,-0.04948802661680985,0.0003362622748175494,0.536840112808788,0.03130395476120548
IEX,0.00048700723453587333,0.01656573604384015,0.0010157243217381,0.5280334728033472,-35.52400793274075,135,0.8913229428987842,0.0001905020314527446,0.022212089732353148,-0.02535585907056999,-0.03882825128117905,0.00030944294797613064,0.5634898030533682,0.013621727618131766
IFF,-0.00024251497900185727,0.020064348718526318,-7.278790338394181e-05,0.49539748953974894,-42.098549972412236,1,0.8884976530257632,-0.0005380803284054157,-0.018020151220539207,-0.02904811460923886,-0.04829698623673539,0.0003088394383290629,-1.660013295490278,-0.03584370404691816
ILMN,0.00020761078510692871,0.026081673319355188,0.0007707138912997,0.5255230125523013,-66.23161598603717,251,1.1199778528790867,-0.0001649581736102373,0.003395609053717693,-0.039132429303878634,-0.06339153179635562,0.00035828588099346526,3.2765816226127344,-0.005903934322251186
INCY,-8.780815702245721e-05,0.022597966077318926,-0.0004387027351772,0.4887029288702929,-42.255448315425916,575,0.7712097642201963,-0.0003443568182923241,-0.009153734250344448,-0.03343485057250389,-0.05164302656315197,0.00028378559410079595,-5.815724736154661,-0.02078455354903009
INTC,-0.0002166391463773486,0.023710959144494524,0.0,0.4928870292887029,-62.363078723047934,219,1.2021284160205468,-0.0006165361006338576,-0.014157451977344878,-0.033176592674643755,-0.0572356388800117,0.0003758340475873963,-2.595143089110104,-0.031712801179921535
INTU,0.001003848060049344,0.022717574989724498,0.0016653197112384,0.5439330543933054,-49.13914559388544,105,1.317693663165156,0.0005655074672138432,0.03894783846435782,-0.036289116045249335,-0.05104614456068221,0.00040051991864917285,0.5141098876939482,0.04622530205018217
IP,-0.0002613848702677394,0.02116103540605054,0.0,0.499581589958159,-59.32698206450367,2,1.0282452903887662,-0.0006034383101292252,-0.017977971399574428,-0.032236252850516206,-0.04901768149188723,0.0003386909052913946,-1.713142076652902,-0.037529539618742
IPG,0.0004628221038751419,0.023103872606816147,0.0008665709631625,0.5179916317991632,-50.57244178652169,744,1.139376194093866,8.38001427448907e-05,0.01487951784871346,-0.0324322770502855,-0.052449569791653335,0.0003624295570714576,1.1533349962386257,0.007578165307656196
IPGP,-0.00036545484301147863,0.029587724478861818,0.0005175772680203,0.5112970711297071,-68.10587110512274,4,1.1773952162027028,-0.0007571241144810562,-0.016375117404017935,-0.047633886926596994,-0.06989836257555249,0.00037055079335020815,-2.3954626859591026,-0.027987189399910288
IQV,0.0007112987796084662,0.020554136142896178,0.0011823425327597,0.5255230125523013,-49.43110005938719,140,1.1504966629210267,0.0003285775118528819,0.02881420831522215,-0.02916620741161147,-0.04644892979746608,0.00036480499836022396,0.5939452234309478,0.02824945966401983
IR,0.0004915160188635839,0.023765879325918192,0.00048888047118,0.5096234309623431,-50.271672562586154,482,1.1125172678573445,0.00012142887921616637,0.015672401374594396,-0.03595997296496648,-0.05384776087352894,0.0003566922268072574,1.149132476780713,0.008665873121767366
IRM,0.0003397781378638467,0.02038762917019609,0.0009428248564813,0.5213389121338912,-42.150537590302505,541,0.8137401899990832,6.908141428586882e-05,0.01082668891873437,-0.03026923447532284,-0.049212827729281615,0.0002928705104828489,1.2233142067191765,0.00041218347470974324
ISRG,0.0005981561001984453,0.022750245479629113,0.0017983625318791,0.5548117154811716,-48.99567674618561,159,1.2604420451394294,0.00017886068370985623,0.021059486218723517,-0.03559249315766574,-0.05335609707020997,0.00038829041111484747,0.8652819376274417,0.017368524205527324
IT,0.0009056538914028676,0.021864327322646978,0.0018756052358968,0.5673640167364017,-51.3330208540657,387,1.0511826917036817,0.0005559701544764822,0.035976696687141395,-0.03300999090203775,-0.05062356862033268,0.00034359055934261374,0.5278493404708331,0.034728629619035715
ITW,0.00023124883739315832,0.01773010067615698,0.0009891852671231,0.5280334728033472,-37.847370348478606,472,0.9870781674268108,-9.711005297711252e-05,0.006328289973921288,-0.02735060338757915,-0.042118726344977105,0.000329897203771841,1.3593861639711,-0.008807169295203778
IVZ,-0.0004026769589508651,0.02858800178076099,0.0004985159096746,0.502928870292887,-82.55208452335636,4,1.4784792075139088,-0.0008945040583996846,-0.018249774223450334,-0.04124847126369116,-0.0681365289509456,0.000434865289030497,-2.029601713358816,-0.03459510943591959
J,0.0005882565549720623,0.019117517110434815,0.0007127293701145,0.5221757322175732,-39.33179477061054,186,0.9724705937380251,0.00026475698258261114,0.024543403477240117,-0.02896233844545695,-0.045161721792192945,0.00032677688265873395,0.6212926271346443,0.018586781949759486
JBHT,0.00043677491324283895,0.01933854549888761,0.0001744317946397,0.5062761506276151,-42.378846481333575,526,0.8809983862110874,0.00014370425069501025,0.016429741017156444,-0.02794647083030577,-0.04341417265153521,0.0003072375213322231,0.8562289881438784,0.006839803236606553
JCI,0.00038310935759654793,0.018457271031144338,0.0016316944600105,0.5355648535564853,-47.14349868664915,357,0.9316379373441475,7.319307190800368e-05,0.014306651189298662,-0.03021292751897096,-0.04484781971882248,0.00031805462648090764,0.8892261365118627,0.0037651731991378674
JKHY,0.0005112353720544668,0.016354981046731623,0.0013272817267984,0.5397489539748954,-27.288711025070544,409,0.7237176093479356,0.0002704853291612999,0.02397971308473161,-0.02453053662555475,-0.03902175861038634,0.00027364080368507933,0.5232138065173878,0.013165806967847417
JNJ,0.0002231663493085238,0.013353656357639541,0.0003787535989971,0.5163179916317991,-27.82648521005333,499,0.5819961538232573,2.956100215820292e-05,0.007797020342023336,-0.01888398901021448,-0.03279827830035254,0.00024336770979040928,0.7990458179310999,-0.00900789786803346
JNPR,8.345705386793681e-05,0.01799977683358287,0.0006963947855798,0.5121338912133891,-43.65829591242149,749,0.8596547459172459,-0.00020251348806673116,-0.001977278135653302,-0.02916845048824907,-0.04362232834703825,0.000302678310277853,3.882139987489546,-0.01809159543983155
JPM,0.00017871484619640452,0.02032403891968931,-9.962286930731425e-05,0.4920502092050209,-43.98610756922032,389,1.1204670652068298,-0.00019401685263840788,0.002935795753224113,-0.028756317694515518,-0.04520658981624629,0.00035839038154828503,2.3113164171883787,-0.011428080088313556
K,0.00013345275437164674,0.015008610509452805,0.0007916282010977,0.5280334728033472,-30.39817918027391,978,0.35438674785400154,1.5563368173772854e-05,0.0009597914020724953,-0.02189757708614084,-0.034907386364436986,0.00019474810669144513,1.687926116512702,-0.011914616416433715
KEYS,0.0013261939990707541,0.021192461347229748,0.0017673312551287,0.5422594142259414,-37.18558879862614,244,1.075068892022678,0.0009685643400373547,0.056961122176633426,-0.03076179354059493,-0.04591718592887934,0.00034869288617355685,0.33865363458778985,0.06489239751182724
KHC,-0.00047695479464038515,0.020814994808590365,0.0002762258073283,0.503765690376569,-75.00934308600664,3,0.7109610026812396,-0.0007134612574927881,-0.028633320313970655,-0.026793304357730908,-0.04912404912507142,0.0002709158672951125,-0.9083963800139941,-0.04300771603662805
KIM,0.00036980594082211207,0.026853476908800206,0.0011031692603138,0.5138075313807532,-64.4005519658306,384,1.0881387650518726,7.828491363629723e-06,0.00933802064537559,-0.034090833773690606,-0.06044237690819747,0.00035148473933325943,1.9499665702729785,0.0016591786262413412
KLAC,0.001271023369504296,0.028136327682512844,0.0011870205776109,0.5313807531380753,-37.54724649784178,257,1.5577671612950337,0.0007528205428005933,0.04094264764952418,-0.04481225455929707,-0.062281577402570884,0.0004518019741685796,0.6228468763453865,0.04711769310239467
KMB,6.230159654589515e-05,0.014795881298502093,8.073400823094268e-05,0.502092050209205,-29.14882680044292,293,0.45463290116862415,-8.893541778571337e-05,-0.0038352580259932716,-0.02207205810144591,-0.03514824469626773,0.00021616166895439137,3.513844195599315,-0.0176056770708311
KMI,0.00011967567469495816,0.020872827252550043,0.0004873405779117,0.501255230125523,-55.12590087704585,277,0.9310031092423823,-0.00019002943070619825,3.008962991644449e-05,-0.02824092049739043,-0.047165708905180154,0.00031791902096753945,3.640463432734258,-0.012850027992812997
