,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
A,-0.2773918064709097,-0.22808050939360217,-0.6866174330071451,-0.662731124190058,-0.662731124190058,-0.2522391051157934,0.13453671228259234,-0.26120071074789836,-0.03184793679348395,-0.2962682067980158,-0.2991536178529179,-0.05727838730962649,-0.06029070572448095,1.1196547700804915,-0.33487026453852614,-0.06838913166222381,0.1509585861959911,0.6737184193632079,-0.056797716844320896,-0.14179677112452996,-0.19487803587962868,-0.283422852468924,0.40129079393007144
AAL,1.058667080558445,0.8730542411983162,0.07665633670932605,0.1535750634656278,0.1535750634656278,2.1237599650635586,2.2858511190773156,2.0320469792856866,1.9844901076451775,0.8838528835476647,0.9171603737897877,0.666157697700267,0.3587825670496383,0.3922211028509638,1.5940607151289634,1.928010747274547,1.983820495846418,1.9041585673584938,0.7826818050246297,0.8530940112835027,0.6464423044080669,0.4974115073838284,0.71188714986428
AAP,0.02374723439901278,0.0481473614292416,0.9121483491785153,1.0362377913431928,1.0362377913431928,-0.34813729559340284,-0.5396055714566573,-0.2808832565420408,-0.6418130121377715,-0.33305153383609376,-0.3357461148585847,-0.5100704029613554,-0.46090718057117114,-0.6585164164805762,-0.36340083283974683,-0.9325679227993249,-0.46895694912718827,-0.19327392230220064,-0.39641975207066615,-0.3844600988095955,-0.18153450825545187,-0.17620886851667777,-1.2207123981707957
AAPL,0.42610851397521454,0.44627016832640953,-0.29746534443440936,-0.5392067930438037,-0.5392067930438037,0.18134453516657184,0.6196454465452054,0.16601057408477773,-0.06841339060965401,-0.0972425361656853,-0.0018088376051724991,-0.3533358437422279,-0.3990818926751307,1.1465967577556593,-0.08058510388241237,0.21692843722071717,-0.1594137095025895,-0.22730329428398538,0.4323247355327337,0.4882257191762902,0.5780290941461924,0.6512165756440882,0.5048229125748077
ABBV,0.911626825172688,0.6339214701523829,0.5628006952221692,0.42422389675599875,0.42422389675599875,0.6006232270118868,0.3069092686864559,0.6540116528538621,0.332006668959327,0.18761534322589407,0.28670509870811745,0.11148434197927062,0.06006633664368591,-0.6315744288054085,-0.10014876838734985,-0.45011660866577924,-0.13277271512544062,-0.2662854819267134,0.15926172626967353,0.18181851308516622,0.42939489225899646,0.4941851599973499,-0.6340303925172904
ABC,-0.02298184976869194,-0.2587422450294203,-0.15494346260166442,-0.08293891193480929,-0.08293891193480929,-0.3596022743565553,-0.6613104380536947,-0.3777272165034186,-0.5073448645738872,-0.7276847040278,-0.6652604768868173,-0.2353374517009742,-0.16784603861123348,-1.0087622562577563,-0.45952970100626983,-0.6086368593336459,-0.6864380672600984,-0.5682987718880929,-0.47677175656145115,-0.46855428244862707,-0.8193539686645526,-0.8278400374593055,-0.46147686144273015
ABMD,1.9210205740807933,1.2018606057091936,3.1736025856077137,3.073147643745897,3.073147643745897,2.061713835257813,0.5098071126221259,2.842105306334646,3.1768479764211337,3.8776384618405006,3.4462948938774747,2.8342023455132974,2.643629444877578,-2.409745615366476,1.5851203791172561,-0.2136690689923754,1.8575255077254467,1.1388322415174672,0.9403209704952873,0.9798192699237264,1.3716200131308365,1.3657706049566734,-1.6348408727497403
ABT,-0.7815393550402593,-0.8674297756448679,-0.546213629658625,-0.36112404052490166,-0.36112404052490166,-0.4095707866331834,-0.7789678156220838,-0.17422046221982393,-0.3465197139804291,-0.3804493235414025,-0.5325555095707424,0.4048948462647496,0.5474566208092291,-1.2512401453342654,-0.1329919288019181,-0.5502402359133348,-0.5339434956858002,-0.28900440020257084,-0.7288596691261794,-0.7366693672041089,-0.7128685581306957,-0.7422273439139204,-0.7720732173769387
ACN,0.2138023922342394,0.19320710588300877,-0.26008091316308185,-0.4926196711544818,-0.4926196711544818,-0.6302098140620668,-0.510450677849425,-0.6637766437242617,-0.6966303646927638,-0.299131018730402,-0.3427583845263258,0.16599871596813817,0.3420897932423471,0.31139513982546074,-0.5628182247105223,-0.36966148275018157,-0.5182239333006717,-0.6079761832594811,-0.2912468123879871,-0.29285193768523116,-0.49214863081528215,-0.46872492740505767,0.19422655664059907
ADI,0.6128982203224452,0.8620863793728831,0.4474456553867183,0.26466848280923494,0.26466848280923494,0.6334432448249209,0.9624649191458513,0.8382913473161883,1.5317075913156604,0.9416402049784899,0.9379973099966953,2.1344095565271135,2.1734868993758534,0.7963509179784791,-0.02063776839281633,0.33210794554960404,0.029758833717139534,-0.12441933012292818,1.0476429276693457,0.9638705852918176,-0.08311231338074261,-0.0768303795257353,0.6083550312195438
ADM,-0.5306519548284754,-0.41914821783569267,-0.24342927359950306,-0.3761517727811913,-0.3761517727811913,-0.24710733937118068,-0.3522330921330335,-0.010882914577250347,-0.24467155541214672,0.22410120995797397,0.31080562482045415,-0.2921052391266995,-0.2900179319408534,-0.3621545520537316,-0.059007566328334635,-0.46205570543101515,-0.05456390243317975,0.024352013752736885,-0.31662264431793224,-0.36153409170534073,-0.2180161832351633,-0.23905456494567617,-0.7030518049471146
ADP,-1.1161568376240842,-1.089922304171787,-0.7936358438473654,-0.7189523010589164,-0.7189523010589164,-1.102203162647794,-1.2215941974954645,-1.0378230942351216,-1.0242148180402382,-0.6296151131484443,-0.625108445724823,-0.8095577722428461,-0.730348527178886,-0.7393423795060793,-0.7432153431021956,-1.0395955658881737,-0.7962675113363695,-0.5271119932110611,-0.6864003111560213,-0.6617498852980078,-0.11586553413601973,-0.06927684048637811,-0.9791374546664111
ADSK,2.0035343086620325,1.4250726158787232,0.37351131085913936,0.5747400267824451,0.5747400267824451,1.428072761967961,1.066489140901374,0.7764915815271476,0.24046052737557913,0.6798094996226197,0.6251968570210638,0.7420815576986647,0.8176280152528098,-0.5776904534550731,1.11564944657712,1.8948289942646792,0.7052232306281138,0.33603440215087615,1.1735321436535322,1.2170399591224377,2.485567730995584,2.659778861516761,1.229547743087961
AEE,-0.7738986932185238,-0.7762500646417424,-1.0469490758964475,-0.967059535964853,-0.967059535964853,-0.6563201054775621,-0.3764895475153097,-0.6460980387670482,-0.6188311527974035,-1.0285249683138926,-0.9915891000159206,-0.8427238229009394,-0.8551677187547498,0.8771768810039823,-0.39495458299799696,0.4776077603478752,-0.37385001744285484,-0.3319279313897329,-0.7430455106017915,-0.7721539896461244,-0.23327439912649436,-0.21749157692979823,1.5746548052370817
AEP,-1.1548634371357622,-1.050911613234182,-1.1002865124205112,-1.1299329220801886,-1.1299329220801886,-0.995080137771811,-0.8677852549982464,-0.8906726827678416,-0.9627710316289609,-0.9598377122345136,-0.9162457322088561,-0.8767684009463558,-0.8220559821035959,0.3383371275006284,-0.40383792355780235,-0.14722142426296847,-0.4870404150450323,-0.41643551195601836,-0.848185629571545,-0.8445264289558007,-0.9537045058544904,-0.98979484803463,0.3667800877151594
AES,-0.3271548555199714,-0.14114053748639088,-0.28762059244840055,-0.3691452554506089,-0.3691452554506089,0.29654273780765783,0.5423995282218821,0.33086386772855314,0.014419736819282297,-0.3665173917284868,-0.4445196670628362,-0.010577741566058145,-0.015440664961505928,0.634698991927473,0.5343248641513604,0.7759679837515514,0.16129383193699107,-0.05217878929523772,0.003019757274790861,-0.014596616190376978,-0.357042916341113,-0.3816496137251526,0.5048229125748077
AFL,-0.7355605341219436,-0.9312385502195824,-0.841870617343176,-0.8858557738341324,-0.8858557738341324,-0.6351590895518975,-0.9689740089650586,-0.7719632931192939,-0.9567941527074946,-0.8484051854021287,-0.7988837232457916,-0.7495446381927466,-0.6744029754834768,-1.2781821330094332,-0.7999149131780114,-0.6296791471696954,-0.7946002910637844,-1.082726433562499,-0.8346921770097533,-0.8059765759723269,-0.885754275078016,-0.8448261693321725,0.05618373178095082
AIG,-0.3701371955582623,-0.6080607305936789,-0.6481755831122045,-0.755802727584368,-0.755802727584368,-0.23411500598947949,-0.5382226453833123,-0.23491049068379488,-0.1826950366022047,-0.7552508076395165,-0.8054815763105957,-0.24989162079994176,-0.25375257909599724,-0.9548782809074208,0.04584609969717769,-0.43357339741138184,-0.08586868751557115,-0.4922018302647709,-0.6566468071981405,-0.6366938078639061,-0.06310095314556446,-0.01578531484219743,-0.7720732173769387
AIZ,0.6044923339650234,0.15530436103780262,0.4386090068111445,0.7920201681185777,0.7920201681185777,0.11143788649661993,0.046944878047576556,0.19715127810452043,-0.0035725562836423494,-0.5936200184577466,-0.5699291984369895,-0.3010365584988822,-0.35161845734900116,-0.17356063832755775,-0.10770544631996591,0.6435798355940457,-0.1875009821139956,-0.04032731562001477,-0.19846452960066038,-0.1828536042673929,0.36566999374599235,0.4009015040241917,1.2985691555177852
AJG,-1.2553083024082556,-1.1466846697186646,-0.7030946511675126,-0.5587078105173275,-0.5587078105173275,-1.4815119655176952,-1.3741607074856392,-1.2396050292972705,-0.7773401343580881,-0.7902871360643324,-0.7455572825820524,-0.1312417090059785,0.011278535111458703,0.23056917679995764,-1.3428241326011583,-1.2179330391244718,-1.188082730388686,-1.1647445381831125,-1.3418057023477978,-1.3200905647196188,-1.3644324642289334,-1.3552035022336066,-0.392455449012906
AKAM,1.1378923302347843,0.19197487413152203,2.928559021527511,3.0747183413061587,3.0747183413061587,0.9695915353870387,-0.31021942630686145,1.020280208577077,0.8945077213854205,0.0015703308435193184,-0.11248157575642036,0.159113405820878,-0.0035090926460835292,-2.59833952909265,1.0943839801775754,-0.3368049278559362,0.7903492485667306,0.26087183076438114,0.14094205193662984,0.14240232251491328,0.5910703704081022,0.613140364473214,-1.4967980478900922
ALB,1.1655099452699165,1.4580604708184186,0.33593625379124903,-0.049801426392644635,-0.049801426392644635,1.0917552878857473,1.419747621849008,1.2124895191988116,1.721396021015253,0.4741150236817125,0.4185823370879111,0.9693932413978273,0.7695449055024288,0.7424669426281438,0.8873682695068191,0.672487879358584,0.900732253222174,0.6689681594878705,1.2701874676874765,1.3045819342570895,0.7417377121624197,0.7328926500928259,-0.047348386863785376
ALGN,0.683563840657012,0.6582844501539,0.5169453794979143,0.10451801685329501,0.10451801685329501,0.09262106410978382,0.1801791240017534,0.13843026551095203,0.14394239701931838,0.9849851916733618,1.1120557537918443,1.2756514368381375,1.4626697373847755,0.23056917679995764,0.14932208129524704,0.6828164655603414,0.3035238058453117,0.21295105232459446,-0.05769028253877753,-0.1562444766922857,0.8754480435884426,0.9266884899141337,0.9189513871537525
ALK,0.4280770335374502,0.45539856034515414,-0.28365418209998994,-0.2362867365790489,-0.2362867365790489,0.9939325549808211,1.0571606300572052,0.9844052448204809,0.2528204598696765,0.034326330061094854,0.08940493503831325,-0.37169150856694977,-0.48871359316852125,0.20362718912478994,0.8082751100305027,0.5054476831027407,0.6499381302177437,0.4252634927390582,-0.06745784497826973,-0.0542586306815844,0.6459458130445477,0.6550705789996,-0.18539121172343365
ALL,-0.5273950855928972,-0.39650288806856104,-0.20453332720243497,-0.06864998441575457,-0.06864998441575457,-0.8710622306672576,-0.6330035482421628,-0.8341796359316955,-0.6875728322253133,-0.8584614417016805,-0.7994994324202352,-0.6752558016628233,-0.6445564905036765,0.7694089303033115,-1.3169716745002296,-1.1204860407084485,-1.297709024449688,-1.0941427390015495,-0.8057683570200632,-0.7835612892555724,-1.1516744435872763,-1.1320088998556208,-0.15088050550852156
ALLE,-0.4629948435462128,-0.29326848299138225,-0.3253947573380021,-0.5041987426871468,-0.5041987426871468,-0.4721116450260418,-0.26238277260887105,-0.3482322265704995,-0.38803606361119536,0.2534493780326269,0.1730776506318557,-0.2633964186829459,-0.2260000911384172,0.6077570042523053,-0.2896873952517555,0.32057090505483465,-0.30709991459896036,-0.45251135077818233,-0.280434703655446,-0.2571576181546511,-0.7310860017517875,-0.7444947336283347,1.0569942120134006
AMAT,-0.27667636459099887,-0.45495561762979764,0.10692380705823694,0.31672326546401774,0.31672326546401774,-0.11013712117241284,-0.5275695634438032,-0.2941627954981302,-0.5546693494627863,-0.6232268346372623,-0.5713354068871536,-0.8383248148519539,-0.8636295847007966,-1.2242981576590977,-0.03927174618400169,-0.28813090814675135,0.0906951818897543,0.04967540738802968,-0.16386775287051816,-0.1142986005512253,-0.7115006290442395,-0.7769723653872305,-0.4269661552278181
AMCR,-0.4054097757078737,-2.0527595112106525,3.6346213540115104,1.6832042954955058,1.6832042954955058,-0.6741015570561539,-2.860331826852604,-2.9285480668113446,-2.034377124782695,-0.4756574511748979,-0.4550722250454284,0.28034665665537295,0.7597246549339188,-7.905911101100686,-2.935091481406115,-2.378218875097009,-2.830057818812227,-2.397595753432868,-2.387252248825777,-2.390294086759516,-2.1710149716715836,-2.098105005302176,-3.9815688953637607
AMD,2.887242670214078,2.7608391454424273,6.046047983354582,7.80295253362708,7.80295253362708,4.217737227600456,3.4778367713349247,3.722457253461772,3.1920197624590463,2.2550675695044724,2.2489868017038424,3.327119038771196,3.217391283495945,-0.6585164164805762,3.137796062302688,2.0470966384741396,2.9099064819408538,2.1818926060890904,1.6217294339084756,1.6545132948651884,2.204956277348481,2.1579898612651003,-0.392455449012906
