,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
ADM,0.00010859996036577414,0.016702290219682458,0.00075339422753225,0.5336322869955157,-42.6180152725644,7,1.101815168482747,-0.0001468368121859421,-1.789658762150435,-0.026690010264367577,-0.04048696221382155,-0.0027990182819306944,2.5687532264553026,-0.009177537224703757
ADP,0.0005071319178011058,0.01145677882403145,0.0006866679870992,0.5381165919282511,-16.445052360503666,111,1.0144373713799422,0.0002719521748520535,-2.574272274536312,-0.018943161138686326,-0.02764310929519549,-0.00019794139844921121,0.2588237427293109,0.04007765281856922
ADSK,0.000731951901957059,0.020687250025551766,0.0006885637533252499,0.5134529147982063,-34.69137878430052,182,1.3655461031233003,0.0004153736778319381,-1.4147867919560424,-0.029993345916977353,-0.04643257521869527,-0.010649804869573884,0.5846863878287983,0.02957682041829643
AEE,0.0006226209942494949,0.01157599531075045,0.001228405149245,0.547085201793722,-12.813835467716771,89,0.49038654353975625,0.0005089333635399995,-2.537784286977741,-0.01895663627420415,-0.027394300280645306,0.015402091324516807,0.21522510270641282,0.03357709011968397
AEP,0.00035583240360065945,0.011485874946899087,0.0011207348778366501,0.5493273542600897,-18.394832907473724,75,0.5286087382699868,0.0002332836187329962,-2.580923763618248,-0.0204410961061594,-0.028442118106550483,0.01426428663676806,0.37075129179033434,0.010996977589601806
AES,7.861155736673037e-06,0.01812616850348437,0.0007568361363171499,0.5022421524663677,-38.73744462753969,18,1.12078640837509,-0.00025197377036023134,-1.6546320221230415,-0.03044516161221495,-0.04030651761690759,-0.003363757325155793,41.79512474024076,-0.014875815286984244
AFL,0.00026711023425391274,0.011077748135481605,0.0007811351387808,0.5336322869955157,-15.820577306672112,90,0.9364227055270653,5.001684101867048e-05,-2.684019297253453,-0.016610211121439775,-0.02781191179404512,0.002124412227423284,0.45942269526263413,0.00492078370258184
AIG,0.0005112783484614262,0.013571534755621362,0.0007142508210801501,0.531390134529148,-24.40347036966106,333,1.1253004335592127,0.000250396923770899,-2.1728361738398285,-0.0196950176101439,-0.03018477207011694,-0.0034981315820858533,0.36024712600739967,0.0308782151396111
AIZ,0.001040930925286795,0.014681240749483609,0.00081768327992365,0.531390134529148,-23.70694019173226,105,0.8659708205987237,0.0008401705819323796,-1.97252191206876,-0.020348014579629675,-0.03393696212156148,0.004221635725392706,0.20706352814420734,0.06488197866083971
AJG,0.00029713926014810957,0.01043905758598752,0.0005260395045358,0.531390134529148,-26.78787539703643,296,0.8419444128827278,0.0001019490234853973,-2.8453584526367988,-0.0167517743686365,-0.024166924495861466,0.0049368578501808764,0.36674360442724857,0.008961761741840883
AKAM,0.00012635349879964834,0.023260455421178987,0.0004927588215233,0.5134529147982063,-49.50229787313568,12,1.2364968505371055,-0.00016030689017148587,-1.2843104728723391,-0.03060582246088485,-0.05266891356950442,-0.0068082451271420305,4.282024570277754,-0.005147992205271909
ALB,0.001375723970114389,0.020082721506830867,0.00200601815332775,0.5381165919282511,-35.10406871432594,220,1.3531468578208785,0.001062020296360987,-1.4253185764762732,-0.027969334064988548,-0.04560870059879297,-0.010280702060872955,0.2931661524276502,0.07048819489075979
ALGN,0.0014360866798808652,0.018280016190411818,0.0016386270932664,0.5582959641255605,-18.322232163951035,86,1.1334007986935897,0.001173327325764784,-1.5625759311472271,-0.024179572799343102,-0.040150860309997635,-0.0037392646066916058,0.2326872023835214,0.07936901262920491
ALK,0.00089545333595354,0.01918999547583231,0.0009049983106319,0.5201793721973094,-35.52646974763487,252,1.1319213840078088,0.0006330369585212175,-1.516652085754811,-0.0323054659016976,-0.04371581754858032,-0.0036952251428019403,0.4112508285764778,0.04080615884292888
ALL,0.00018544187230219014,0.011214663654036906,0.0004397658755379,0.5134529147982063,-20.978924697603663,412,0.7523364241947219,1.1025696552829098e-05,-2.6585334208365277,-0.016107774536543648,-0.02673311718598074,0.0076043234499077045,0.6782108016480106,-0.005047071897141356
ALLE,0.00021660543079051955,0.013478875828925896,0.00052392051295145,0.515695067264574,-20.961338493912752,119,1.0972766537655132,-3.7779165693276745e-05,-2.2096349092625225,-0.02153859836949125,-0.03215564864661561,-0.0026639150164815967,0.8387605654601833,-0.0016616856317486965
AMAT,0.0009848244967090038,0.01831491614418802,0.0009948880989017498,0.5179372197309418,-37.05650489013929,290,1.2332020684050167,0.0006989279459370121,-1.5842374201914406,-0.0292009025507852,-0.03893665779640392,-0.006710165501378505,0.34060500575439456,0.051329628803404526
AMCR,4.21862874457721e-05,0.012851568606329881,0.0,0.026905829596412557,-19.444447633170213,257,-0.10230759298948683,6.590453176505813e-05,-2.331062816549793,0.0,-0.027910107341122845,0.033045509545365316,3.9150829722930816,-0.01168790141881292
AMD,0.004258530358503608,0.04639820418187088,0.00047439416119685,0.5,-43.554004551718215,175,1.6240649526533875,0.0038820190145080445,-0.5547945248181465,-0.05720734758180807,-0.08132656353740937,-0.01834543723560606,0.5055249511146009,0.09084519574944627
AME,-5.797744992487866e-05,0.013171716585491678,0.00037828851318205,0.5134529147982063,-23.686954664147073,30,1.0483615014674348,-0.00030102191515135834,-2.282009125753055,-0.021727802403298725,-0.030445817631324344,-0.0012078005787965647,-2.9924413376806456,-0.03166047612097925
AMGN,-6.864397743497843e-05,0.016798546202847705,0.0004580449857494,0.5201793721973094,-25.114667741351738,65,1.2835559385038116,-0.00036621420127977455,-1.7899551314945166,-0.026851669588891326,-0.03730495385490191,-0.008209107931269548,-4.110938280004371,-0.024224343248643882
AMP,-0.00019254757199120256,0.01832138876837212,-0.0008845958337375,0.4663677130044843,-42.05287990235826,15,1.4896844455681748,-0.0005379051217701024,-1.6479398998460228,-0.027031810524966803,-0.04148008277786252,-0.014345175817266347,-1.7433265085117193,-0.03221137028245202
AMT,0.0003158679326084127,0.012765756784145873,0.0005758419636885,0.5112107623318386,-19.604069166922155,102,0.8834575444815017,0.00011105359504617508,-2.3252935622474875,-0.021678948986415276,-0.030999937532305247,0.0037010880031171853,0.5159262129783733,0.00839521105358191
AMZN,0.0017900213516663008,0.01960142842110759,0.00080078282288705,0.5426008968609866,-30.534463265407506,90,1.161696513917318,0.001520702125821693,-1.4391797394702155,-0.026692579311109924,-0.04130244886196015,-0.004581576191674937,0.21464324757363604,0.09386986462052867
ANET,0.0010588710567654355,0.02429019383617641,0.0013221723889228001,0.5269058295964125,-39.55291991841895,353,1.1437114493837064,0.0007937213567814367,-1.191473774907935,-0.03805184154039125,-0.058679872069415204,-0.004046193781527194,0.5572099764454362,0.037599902757663846
ANSS,0.0002317049143161521,0.01318666024629353,0.0009625531711959,0.5381165919282511,-16.21151582114222,200,1.0214415918940813,-5.098635904346579e-06,-2.2574552259394896,-0.021176926412169124,-0.03358311876764939,-0.00040644420660194275,0.7504718187112549,-1.357634716845058e-05
AON,0.00039883725837651737,0.01125234454308668,0.0008040279753424499,0.5269058295964125,-19.039413065082766,197,0.9211503209199509,0.00018528450312194645,-2.630666225005536,-0.0170053925155896,-0.026452960493475935,0.002579043127656045,0.31746095696205756,0.02197076831567456
AOS,0.0010127790917975371,0.01616223482651548,0.0018974263965901,0.5560538116591929,-23.250060716242082,121,1.2864704022801887,0.0007145331999804242,-1.79351563811253,-0.0256791512206917,-0.038109227945582975,-0.008295866176588548,0.2579218278724591,0.06785578326326526
APA,0.0005552396858576601,0.0291913676646467,-0.0007547413010035,0.49327354260089684,-51.84873902887186,2,1.6584326607123778,0.00017076078371105325,-1.0086803966298064,-0.043602710010562276,-0.05812101686623457,-0.019368500919224728,1.5347172902749473,0.012575839831316146
APD,0.0001447408692847976,0.012801747508039096,3.755844239161643e-05,0.5,-24.37581092939184,350,0.9915460407560169,-8.513191494626777e-05,-2.332123728574324,-0.019904101054588275,-0.029786018146887267,0.0004834915615505586,1.1322630579005257,-0.00953232745819696
APH,0.00042741293069546097,0.012479906462017238,0.0008223874981226,0.5426008968609866,-23.71515372768388,291,1.0253939045436002,0.00018969310520830515,-2.3696160832061604,-0.019026385967178126,-0.02888607812755871,-0.0005240973108208528,0.36439717686424594,0.023404360380973564
APTV,-9.461649857969736e-05,0.020025999173925748,0.0007316949516811,0.515695067264574,-36.05877401235128,15,1.433530184050161,-0.00042695565494971124,-1.5027772765397638,-0.03459493894750637,-0.05060608672368477,-0.012673566365134815,-4.2385910378650316,-0.02073110400388456
ARE,0.0003772590755817924,0.013043794916424987,0.0012915949850781,0.5426008968609866,-27.545755922636506,311,0.7704803469570901,0.00019863654544158643,-2.2710216707805415,-0.02300452636735825,-0.032005909281363,0.007064212121427504,0.45099136597143746,0.012966051581221993
ATO,0.0007827426645695204,0.011572622357211185,0.0009444250469574,0.5403587443946188,-15.199213793329703,89,0.520948346277577,0.0006619698089711162,-2.524687701160877,-0.017363048662124025,-0.026378919888526225,0.014492322467271094,0.1710978515477731,0.04824574345921303
ATVI,0.0012402273739638401,0.018874260673601137,0.0010872886065793,0.5336322869955157,-28.954018346784636,126,1.0695663182952448,0.000992266939046632,-1.5237562479075852,-0.028152166392367974,-0.04213070273139302,-0.001839029113940134,0.2872358113145734,0.06222015402020811
AVB,8.841208388169856e-05,0.012103357189253611,0.001209274679646,0.5358744394618834,-16.361256544502222,95,0.6690064810103854,-6.668548712088268e-05,-2.471346375093048,-0.020613252428141975,-0.02700801663340413,0.01008490314069102,1.656914403767164,-0.013160484114087021
AVGO,0.0010182130925810724,0.021815924027826405,0.00023303856012585,0.5089686098654709,-26.717095448888728,132,1.4800454180077465,0.0006750901844743899,-1.3284693726679833,-0.0321390176045549,-0.04390848757969625,-0.014058239632125713,0.46742135281470903,0.04430070512886018
AVY,0.0007641684337040451,0.013937048097451077,0.00102224288575,0.5336322869955157,-14.01392290712371,57,1.0279993687003728,0.0005258445764570782,-2.0977061542639612,-0.02046344256699645,-0.030741319490326924,-0.0006016572037642158,0.254186513212992,0.05126819605277021
AWK,0.0007484056362336611,0.011775324268141495,0.0012866912712422,0.5538116591928252,-16.835776206712715,111,0.44947899351498305,0.0006442017128193876,-2.484143425494229,-0.018207269764613076,-0.028001850152271794,0.016619834117964784,0.1852715357913089,0.04263867085609285
AXP,-2.6790721966172182e-05,0.014257356936624978,0.00052349763069655,0.5134529147982063,-37.18043236611154,23,0.8291126452701985,-0.00021900613544725074,-2.106055901906469,-0.021696575833121325,-0.03546602436236078,0.005318836055375125,-7.587411308847665,-0.0211670125481127
AZO,0.0004667646751605683,0.01194193399658141,-8.454738404450879e-05,0.4977578475336323,-12.772010041645633,92,0.7264152667530165,0.00029835787102553335,-2.4730697166215996,-0.017105826787716924,-0.026432525693363716,0.00837594880154454,0.3055282354639384,0.022870451084903456
BA,0.0002154693528806114,0.014412507717150419,0.00048566142322320005,0.5224215246636771,-29.757741280211892,420,1.1319995694229446,-4.6965150486690134e-05,-2.066575174261781,-0.022157341601418173,-0.03607459498153388,-0.0036975525793210354,0.9640367686629446,-0.0016023330188129758
BAC,0.0009758932836125803,0.01837597272683488,0.0009188075820938,0.515695067264574,-39.512198450260925,330,1.4778052335399234,0.0006332897234934275,-1.5794596099940226,-0.027442134155106428,-0.041099584329284754,-0.013991553446078553,0.3460177248145028,0.05584594050136031
BAX,0.0004967164683221844,0.013240670690322542,0.00053474612704525,0.5089686098654709,-23.40375115208272,167,0.8389139157653863,0.00030222879995316066,-2.228231803487223,-0.0213088017086363,-0.03165889933825635,0.005027070195407435,0.3529485561889039,0.02420152780147148
BBWI,-0.000615583778849985,0.016912891948545273,-0.00030584011125699996,0.4910313901345291,-39.51307288665517,129,0.8341762050356661,-0.0008089730910040096,-1.8101921227896993,-0.026022333019452948,-0.04089366960148246,0.005168103161084039,-0.4646742228938356,-0.0557502638056233
BBY,0.0004798295014885653,0.022379949115398586,-0.00026076532359725,0.484304932735426,-33.59855891386856,235,0.8686343676500239,0.0002784516608607546,-1.3190454699559615,-0.030078197065514727,-0.0449438653065367,0.004142346811127094,1.0438335301477204,0.011826044742677077
BDX,0.0003926608882200948,0.011620857573241735,0.00072910197407165,0.5358744394618834,-15.247626082942467,84,0.8427967222568826,0.00019727305838388364,-2.547775749352093,-0.019842675843207175,-0.02797696808734338,0.004911486162129733,0.34392101375239237,0.018097241728942524
BEN,-0.00045294644121215695,0.017276160445620938,0.0,0.49551569506726456,-41.725252795263756,5,1.3923610799834631,-0.0007757412535102661,-1.7627149583998678,-0.027772401166382698,-0.03706091899769316,-0.011448037587205785,-0.6589426311510376,-0.05548145438102088
BIIB,-0.0006313353275313082,0.023951152313797675,-0.00021348366095235002,0.48878923766816146,-47.96348439730252,0,1.3167624268594011,-0.0009366039008415671,-1.278908627284932,-0.032659752900585946,-0.05427283615373204,-0.009197604232471776,-0.9086418455338029,-0.041185015208009434
BIO,0.0007525842021713137,0.012494707233320758,0.0004578821017271,0.5269058295964125,-18.42953578649683,267,0.778267785478038,0.0005721562892235946,-2.34078440188114,-0.017774145497746176,-0.023670088195941456,0.00683239434860658,0.2074421817465421,0.04953145695560733
BK,0.0005077912825388535,0.015296112987167255,0.0004922715357071499,0.5179372197309418,-27.66238865967814,316,1.2910957437148594,0.00020847308538249842,-1.9280851770775864,-0.024343675281989677,-0.036328658790368416,-0.008433554114289428,0.460762286714295,0.026993274848415846
BKNG,0.0007206066417053429,0.017684615657734534,0.000653082385001,0.515695067264574,-33.73527117191672,226,1.2005507344528366,0.00044227973746103355,-1.65564205210697,-0.02508143453259675,-0.04221487181322031,-0.00573819512934079,0.4340032590064187,0.03474527115749254
BKR,0.00036466250354384066,0.02413873245724237,-0.0007962865850235,0.484304932735426,-43.75813306401787,11,1.3585699557354185,4.9701578421836176e-05,-1.2277089341352154,-0.03915994252229525,-0.051101622087742486,-0.010442137746940548,1.5978566454729421,0.006322165748319344
BLK,0.0002239652601177464,0.01502710944248022,-0.0003788989408302,0.4798206278026906,-23.32407131380777,407,1.3458178118838566,-8.80393012131844e-05,-1.9814878472707609,-0.024463292106261275,-0.03442321370798263,-0.010062529795184766,1.0082546644848394,-0.0008413301197043951
BMY,-8.788687597493313e-05,0.017130252620602728,0.00064600954582825,0.5134529147982063,-35.87338583440891,107,0.8944748229835466,-0.00029525537883037605,-1.7564181651231416,-0.0236713804101868,-0.040300092906839204,0.003373123813349043,-3.338900735638418,-0.021146673554564156
BR,0.0005880889361434976,0.01227194993178645,0.0008493267217083999,0.5291479820627802,-17.128550709297883,116,0.8712383101188945,0.000386107416532873,-2.3966778896053524,-0.01841377434887065,-0.029575221184122317,0.004064832216043788,0.2560849998571064,0.03758270268621768
BRO,0.0007769758444370185,0.01073365640932093,0.001014828237984,0.5403587443946188,-16.246011555422314,166,0.8373157685830636,0.000582858678825619,-2.7225600523402433,-0.016109176326015426,-0.024164069837794372,0.005074644108119492,0.14828180404609131,0.07032911849286343
BSX,0.0006048367688801585,0.01573207509386527,0.0,0.48654708520179374,-17.933004378019625,107,1.0534000255891018,0.00036062420906133913,-1.8684860741977067,-0.022031397084810077,-0.03050330164900514,-0.0013577882078542325,0.40919831513757543,0.029787393507269812
BWA,-0.0006812578357260708,0.021152925059052637,0.00028913649162205,0.5067264573991032,-55.396263341915095,3,1.4204810953653204,-0.0010105717867860263,-1.4504498905032366,-0.0338935003410134,-0.05538907038922862,-0.012285118909899653,-0.6567942636241649,-0.05303702404922951
BXP,-0.0001644225462742167,0.012830173780384212,0.0005747989255587499,0.5201793721973094,-23.950790646624775,337,0.9039856919434077,-0.000373995979448975,-2.351053310937376,-0.023589838151877852,-0.0292505970218833,0.0030900026748725273,-1.001160503622925,-0.0399275497299758
C,0.0004974552954391415,0.01802932160588394,0.00064276597152295,0.5201793721973094,-42.02850604279249,357,1.5616352129148434,0.00013541720583888384,-1.6363646591634697,-0.02928610489878275,-0.04310243886318379,-0.016487018297845046,0.6534384909531248,0.02159885145996153
CAG,0.0009572004472814964,0.014515527294592911,0.0002491021726145,0.5112107623318386,-14.926360723190001,185,0.7689479337833437,0.0007789331806069918,-2.0008091310287472,-0.0199901974297845,-0.030943007409437267,0.007109829253174195,0.22012164039253562,0.05621210772658945
CAH,-0.0003643776336561718,0.015106290447460768,0.00017660847966365,0.5067264573991032,-28.77595828530506,15,0.993067417908251,-0.0005946031228424029,-2.0100485780584307,-0.023129173361782652,-0.037402224626413634,0.0004382029519387001,-0.6262733768625736,-0.04910819089843791
CAT,0.0004698888681051178,0.016467514699059358,-5.74835415544e-05,0.4977578475336323,-35.17295571432467,346,1.1648934183513253,0.00019982849531124112,-1.7932342354964876,-0.02450015181384335,-0.03569272633698942,-0.004676742177745885,0.5771131405119203,0.018689813687878674
CB,0.00044031804621254457,0.010497536117631703,0.0001584521724634,0.5112107623318386,-11.257454139613277,130,0.8495276021724534,0.00024336977839068278,-2.8158685640660854,-0.01698069293358755,-0.022838516359702,0.004711120202648262,0.2502696982076193,0.028613946096553766
CBOE,0.000620264093910507,0.011561201790444934,0.0011307288903454,0.5358744394618834,-17.306633052369914,256,0.4535472068429275,0.0005151170256637177,-2.541235456193764,-0.0168647287988144,-0.025222637481677773,0.016498730862958964,0.21549109186170637,0.03269714109051558
CBRE,-8.19905199346774e-05,0.019773456867225155,0.00053098445575625,0.5067264573991032,-40.08221790351566,0,1.5327773060998076,-0.00043733840341843945,-1.5213318906213154,-0.03018913513374725,-0.04888874784158093,-0.015627971299510462,-4.768717124754406,-0.021074970703035465
CCI,0.00012151533290372739,0.011398740634993888,-5.502977152645e-05,0.49327354260089684,-20.505069500691054,126,0.6932112019647093,-3.9193683627963214e-05,-2.621209274239469,-0.018527657826217975,-0.026519559099327548,0.009364372957590412,1.0692583804778049,-0.011127329220021435
CDNS,0.0008620144542751276,0.014546233319179463,0.00048199292230485,0.5134529147982063,-19.32554896472517,79,1.013885582662916,0.0006269626339877335,-2.0031292573388004,-0.019937977152556872,-0.03339309216983205,-0.0001815156596000865,0.24546328977039758,0.0558251143265037
CDW,0.0008824371854088638,0.015092469959544767,0.00076976409185645,0.5179372197309418,-27.172503568754014,219,0.9652449408673169,0.0006586618558710219,-1.929277506772616,-0.022146670947836924,-0.03453025380703394,0.0012664271035183333,0.2581290240780386,0.05285410573477332
CE,0.0009746534799757678,0.018531637716066276,0.00161334370149815,0.5448430493273543,-26.09875387937931,342,1.276036813752376,0.0006788264350359828,-1.566259116692114,-0.027070727457221274,-0.04255576723157851,-0.0079852773676315,0.3523525062959488,0.050521806690455896
CF,-0.0009759469482587451,0.029138126616011218,-0.0005605667665175499,0.484304932735426,-68.90597667654595,19,1.2154469573147357,-0.0012577272838950858,-1.0630727004679037,-0.04901933068810755,-0.06720903814820478,-0.006181628383805732,-0.8699555075258093,-0.04468535887523573
CFG,0.0010433793418597348,0.018317058409551164,0.0025934844621554,0.5538116591928252,-35.94632914857063,362,1.208803400895871,0.0007631391997680491,-1.5808553977772575,-0.028142135294110974,-0.040577543613611745,-0.005983861884784447,0.32156533613257354,0.05480654061764958
CHD,0.00017097170714143424,0.011136619955086227,0.0009815335104903,0.5426008968609866,-17.22469136167031,128,0.6294081766860887,2.505431748364939e-05,-2.6784633410458882,-0.018756803507968826,-0.026949585829420492,0.011263672089075121,0.7254083502917076,-0.006002384361453741
CHRW,8.880804457991096e-05,0.013037791713418793,0.00055757189964395,0.5336322869955157,-17.358648849046876,242,0.6930722894610691,-7.186876749261813e-05,-2.2941915788265588,-0.021632257348166775,-0.03183272007625622,0.009368508128240454,1.9140609791215175,-0.012162962392352839
CHTR,0.0011921784364875778,0.018002672454495734,0.00014233228359555,0.5044843049327354,-17.97943507491162,121,0.958863320479048,0.0009698825751602474,-1.6001969505543252,-0.02875459819384315,-0.0368299560869115,0.001456396246955892,0.27185210333003407,0.06090084805897092
CI,0.00027245348796380264,0.017296340704129342,-0.0005612898012872999,0.484304932735426,-31.654593945180633,26,0.7250154234985785,0.00010437121325368413,-1.718718833107804,-0.025003190466607875,-0.038273689096888976,0.008417619569752764,1.098034765453498,0.0025097956998001753
CINF,0.000860979964598312,0.010878770501370724,0.0010856702828949002,0.547085201793722,-12.318556873290564,67,0.8983930093267305,0.0006527030980695524,-2.678521440610423,-0.016714757287042525,-0.023500604551832723,0.0032564865867268436,0.137456912457549,0.08622205555781887
CL,-5.764461653124011e-05,0.010255392321353186,0.00013414271820805002,0.5044843049327354,-14.135777685900031,232,0.7796498504086375,-0.00023839293730726612,-2.9309112391484966,-0.017008278321950177,-0.025311125647367136,0.0067912528085169,-1.8245081326522843,-0.037534746630647195
CLX,0.00025356851600982766,0.010067177891024025,0.00029087031981755,0.5246636771300448,-19.383800939658013,78,0.5248895896266509,0.00013188195137044646,-2.954793469032898,-0.01712956075312955,-0.024275876194624825,0.014374998875839855,0.39968712316632776,0.002204191452507984
CMA,0.0011123843315064676,0.019196551766036334,0.0016607483630306,0.5381165919282511,-41.082621920691366,348,1.4304897277748803,0.0007807500522885008,-1.5048335774346304,-0.0314211119962849,-0.04633452559307207,-0.012583057554028443,0.33127722970266427,0.059914114709747106
CMCSA,0.000542350357040143,0.01175510243186779,0.0007292673170099,0.5336322869955157,-16.976745368898026,237,0.8865821860203129,0.00033681162542989636,-2.505945806401559,-0.019545304637269723,-0.026313211714462267,0.003608073151000861,0.2547844421783541,0.03586466833501526
CME,0.0005280322465401365,0.013259069059530712,0.0006560880563683501,0.5224215246636771,-17.878604896689488,248,0.7766727584643143,0.00034797411299296744,-2.222778056373061,-0.022836250529462178,-0.03160749372320612,0.006879875379617741,0.33293972759680995,0.025934950056130366
CMG,-0.0010360211102042557,0.020558367389782315,-0.0006592686834285,0.47085201793721976,-52.50273775011839,63,0.5035427499717364,-0.0011527587796190965,-1.5096539779530074,-0.030019799467570052,-0.049972972494678684,0.015010455170262747,-0.4079516001849986,-0.061769115843826876
CMI,0.0001357054187597278,0.016542919718350854,-0.000178461966904,0.49551569506726456,-41.684125170225414,395,1.0420377615090815,-0.00010587299683190933,-1.8052614103006364,-0.025099276427098725,-0.03977360530013255,-0.0010195544296808072,2.0166342310349643,-0.007071784424769148
CMS,0.0005114403228335221,0.011401555892226214,0.0011632430443733,0.5493273542600897,-14.468262411523082,92,0.4561913176896483,0.000405680263260896,-2.5863627697753344,-0.019986253076001326,-0.02759885240947069,0.016420020528883174,0.25417525947767877,0.023885229088668063
CNC,-0.00010989861014845953,0.024632243662954644,0.00017509040588555,0.5067264573991032,-37.80068947326124,23,1.1498560565607663,-0.00037647283093304566,-1.2223774261957252,-0.03762771449219433,-0.06472594151984702,-0.004229107476038399,-5.520974533267781,-0.01529022969374991
CNP,0.0005125386986986437,0.013501865422749804,0.00133430886210235,0.5269058295964125,-24.260911336748535,260,0.7931829706687641,0.00032865295827122444,-2.183954615013183,-0.02170261484128835,-0.030838022614307903,0.006388396620364497,0.355681181454034,0.024229027287140374
COF,0.00038926526991994953,0.017401776728681394,0.0001281970171834,0.5044843049327354,-36.593607996530366,15,1.304087609248539,8.693513365050452e-05,-1.7015926127402843,-0.02522988102525245,-0.04067133947900258,-0.008820298141186726,0.7779318031047341,0.012035985511087597
COO,-2.6093519290576647e-05,0.014146628372775815,0.0005117878531478,0.5246636771300448,-36.00401688093814,369,0.7319737789464742,-0.00019578896825053394,-2.1224911496985155,-0.022478437449412324,-0.033603496429974976,0.008210482080565733,-7.669609150410736,-0.020264524805661696
COP,-0.00022618677704371837,0.024296219752437818,-0.00152329792287865,0.45964125560538116,-54.063402795634005,3,1.4635193750975117,-0.0005654784081950704,-1.244069533657017,-0.037024519296369025,-0.05237986296378128,-0.013566289621774003,-2.609817876951545,-0.022038782656824994
COST,0.0002070936382198711,0.011119996004924972,-3.314711325530517e-05,0.49327354260089684,-16.332091329732666,170,0.6751859995197399,5.056345282868351e-05,-2.6792191605631017,-0.016279000703520376,-0.02449454325506233,0.009900950199798992,0.5970937215283441,-0.0025385978269644983
CPB,0.0007330769585986771,0.012031268692397191,0.00058555412406245,0.515695067264574,-22.116953022132215,42,0.6066280417940788,0.0005924407488534185,-2.4325716422488095,-0.0168670764453907,-0.025589099906143976,0.011941794955922895,0.19745734012068572,0.04444196071434835
CPRT,0.0009990046747701286,0.012545444960135974,0.00106878933480455,0.5403587443946188,-16.788505557899704,162,0.8416168208848064,0.0008038903846409697,-2.311675306645763,-0.019031857154691627,-0.026049193515035034,0.004946609663584966,0.1575449977589106,0.07616203956845526
CRL,6.686131258441972e-05,0.017192039153362433,0.0004324944822525,0.5112107623318386,-23.79014058651433,187,1.079664167902354,-0.00018344013395355289,-1.7411046136177064,-0.026709025723691125,-0.04182195752129645,-0.002139623590532644,4.420586417258295,-0.011651280075632105
CRM,0.00028373385052081945,0.020076649764003772,-0.00028511462861725,0.4910313901345291,-34.19771166461418,116,1.2250782684916128,-2.79337877795785e-07,-1.4801406857611603,-0.02966925078583945,-0.046674978053681156,-0.006468334866349769,1.420598441132764,0.003079708051136448
CSCO,0.00033679851556097826,0.013569673345434456,0.0,0.49327354260089684,-24.361558952421746,291,1.0513516231516158,9.306084238602219e-05,-2.1859923027859227,-0.0199278923484552,-0.03073377321844783,-0.001296811021373516,0.5467246029724737,0.010831005443744234
